#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B6_FASP_Elite_03242014.psm.txt
#	
#	pep{Run1} = ./OSU_B6_FASP_Elite_03242014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 154
#	Target_Proteins_Before_Filtering = 10369
#	Total_Proteins_Before_Filtering = 10523
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 2860
#	Total_Proteins_After_Filtering = 2862
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000698812019567
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|9868_14	2	3	2	3	2.5	2.5	merged|9868_14	T
merged|9868_30	4	29	5	58	27.9029304029	27.9	merged|9868_30	T
merged|9868_57	2	2	3	3	3.0	3.0	merged|9868_57	T
merged|9868_92	1	31	1	108	13.1103174603	13.11	merged|9868_92	T
merged|9869_2	1	2	1	5	3.0	3.0	merged|9869_2	T
merged|9888_1	5	6	5	6	5.5	5.5	merged|9888_1	T
merged|9958_29	7	7	7	7	7.0	7.0	merged|9958_29	T
merged|9966_6	1	3	1	3	2.0	2.0	merged|9966_6	T
protein|contig-13581000012_4	2	2	3	3	3.0	3.0	protein|contig-13581000012_4	T
protein|contig-13951000010_2	1	2	1	3	3.0	3.0	protein|contig-13951000010_2	T
protein|contig-16666000000_2	2	3	3	5	4.0	4.0	protein|contig-16666000000_2	T
protein|contig-17602000001_1	1	7	1	9	5.0	5.0	protein|contig-17602000001_1	T
protein|contig-18880000014_1	1	5	2	7	6.5	6.5	protein|contig-18880000014_1	T
protein|contig-20135000015_1	1	9	1	11	6.0	6.0	protein|contig-20135000015_1	T
protein|contig-24068000010_1	2	6	6	16	9.25	9.25	protein|contig-24068000010_1	T
protein|contig-25515000004_1	2	4	3	5	4.0	4.0	protein|contig-25515000004_1	T
protein|contig-27370000013_1	1	4	1	8	5.5	5.5	protein|contig-27370000013_1	T
protein|contig-3304000008_3	1	3	1	3	3.0	3.0	protein|contig-3304000008_3	T
protein|contig-333000000_4	2	7	2	8	5.5	5.5	protein|contig-333000000_4	T
protein|contig-33317000006_1	1	3	1	4	4.0	4.0	protein|contig-33317000006_1	T
protein|contig-34000000_3	1	7	1	12	7.66666666667	7.67	protein|contig-34000000_3	T
protein|contig-34000000_5	1	5	1	6	4.66666666667	4.67	protein|contig-34000000_5	T
protein|contig-34000000_6	1	5	1	7	2.58333333333	2.58	protein|contig-34000000_6	T
protein|contig-34729000001_3	9	27	12	39	20.5319230769	20.53	protein|contig-34729000001_3	T
protein|contig-3671000013_2	1	9	1	10	8.0	8.0	protein|contig-3671000013_2	T
protein|contig-3671000013_3	2	10	2	17	10.0	10.0	protein|contig-3671000013_3	T
protein|contig-3678000013_1	1	2	1	2	2.0	2.0	protein|contig-3678000013_1	T
protein|contig-38921000012_1	1	4	1	5	3.0	3.0	protein|contig-38921000012_1	T
protein|contig-40218000012_1	7	9	11	17	12.75	12.75	protein|contig-40218000012_1	T
protein|contig-4155000002_1	1	7	1	9	5.5	5.5	protein|contig-4155000002_1	T
protein|contig-43228000007_1	2	10	4	19	8.37692307692	8.38	protein|contig-43228000007_1	T
protein|contig-43974000012_3	2	20	3	39	18.8333333333	18.83	protein|contig-43974000012_3	T
protein|contig-440000008_1	1	7	1	13	4.5	4.5	protein|contig-440000008_1	T
protein|contig-44763000014_1	1	2	1	2	2.0	2.0	protein|contig-44763000014_1	T
protein|contig-45741000007_1	1	2	2	3	2.5	2.5	protein|contig-45741000007_1	T
protein|contig-46896000006_1	10	12	16	25	20.5	20.5	protein|contig-46896000006_1	T
protein|contig-47282000007_2	1	5	1	6	4.0	4.0	protein|contig-47282000007_2	T
protein|contig-49679000004_1	2	5	2	6	6.0	6.0	protein|contig-49679000004_1	T
protein|contig-49680000005_1	2	8	3	15	9.0	9.0	protein|contig-49680000005_1	T
protein|contig-50220000000_4	1	2	1	2	2.0	2.0	protein|contig-50220000000_4	T
protein|contig-50441000014_4	1	6	1	7	6.33333333333	6.33	protein|contig-50441000014_4	T
protein|contig-51023000011_1	1	14	2	69	22.8333333333	22.83	protein|contig-51023000011_1	T
protein|contig-518000010_1	2	2	3	3	3.0	3.0	protein|contig-518000010_1	T
protein|contig-53052000006_3	2	11	3	20	5.71921470343	5.72	protein|contig-53052000006_3	T
protein|contig-53749000000_2	1	3	1	3	2.0	2.0	protein|contig-53749000000_2	T
protein|contig-53966000015_1	8	18	17	92	44.8333333333	44.83	protein|contig-53966000015_1	T
protein|contig-54256000008_1	2	7	3	14	8.5	8.5	protein|contig-54256000008_1	T
protein|contig-54923000015_1	1	11	1	17	9.0	9.0	protein|contig-54923000015_1	T
protein|contig-5522000008_1	5	7	5	7	5.66666666667	5.67	protein|contig-5522000008_1	T
protein|contig-55245000004_2	2	9	2	20	5.48717948718	5.49	protein|contig-55245000004_2	T
protein|contig-55644000003_1	1	4	1	4	1.75	1.75	protein|contig-55644000003_1	T
protein|contig-55705000013_2	6	9	9	12	9.91666666667	9.92	protein|contig-55705000013_2	T
protein|contig-56420000011_1	2	3	2	3	2.5	2.5	protein|contig-56420000011_1	T
protein|contig-58221000003_2	2	7	2	7	7.0	7.0	protein|contig-58221000003_2	T
protein|contig-59525000004_1	5	9	5	12	8.33333333333	8.33	protein|contig-59525000004_1	T
protein|contig-59613000004_1	2	2	3	3	3.0	3.0	protein|contig-59613000004_1	T
protein|contig-61025000007_1	1	6	1	15	2.98717948718	2.99	protein|contig-61025000007_1	T
protein|contig-6125000002_1	1	3	5	7	5.5	5.5	protein|contig-6125000002_1	T
protein|contig-61622000015_1	1	11	2	24	12.3333333333	12.33	protein|contig-61622000015_1	T
protein|contig-61652000005_17	1	2	1	2	1.33333333333	1.33	protein|contig-61652000005_17	T
protein|contig-690000001_1	1	3	2	4	4.0	4.0	protein|contig-690000001_1	T
starch|contig-12163000004_2	2	17	6	46	25.0	25.0	starch|contig-12163000004_2	T
starch|contig-14935000014_3	1	2	3	5	5.0	5.0	starch|contig-14935000014_3	T
starch|contig-2295000008_2	1	2	1	2	2.0	2.0	starch|contig-2295000008_2	T
t0|contig-100254000005_1	2	5	3	9	3.36315789474	3.36	t0|contig-100254000005_1	T
t0|contig-100405000008_1	5	5	7	7	7.0	7.0	t0|contig-100405000008_1	T
t0|contig-100639000007_1	1	2	1	2	1.5	1.5	t0|contig-100639000007_1	T
t0|contig-100881000014_3	2	2	2	2	2.0	2.0	t0|contig-100881000014_3	T
t0|contig-101711000014_2	1	2	1	2	2.0	2.0	t0|contig-101711000014_2	T
t0|contig-1020000003_1	2	3	2	8	5.0	5.0	t0|contig-1020000003_1	T
t0|contig-10297000004_2	6	6	7	7	7.0	7.0	t0|contig-10297000004_2	T
t0|contig-103412000011_1	1	3	1	4	3.5	3.5	t0|contig-103412000011_1	T
t0|contig-103720000003_1	1	4	1	4	1.91666666667	1.92	t0|contig-103720000003_1	T
t0|contig-103827000007_2	3	5	4	9	9.0	9.0	t0|contig-103827000007_2	T
t0|contig-104381000007_1	1	2	1	2	2.0	2.0	t0|contig-104381000007_1	T
t0|contig-104976000000_2	1	3	1	3	2.0	2.0	t0|contig-104976000000_2	T
t0|contig-1058000006_3	1	6	1	9	3.58333333333	3.58	t0|contig-1058000006_3	T
t0|contig-10626000007_1	3	3	3	3	3.0	3.0	t0|contig-10626000007_1	T
t0|contig-10727000012_2	1	4	1	5	3.0	3.0	t0|contig-10727000012_2	T
t0|contig-1073000012_1	1	3	1	10	5.5	5.5	t0|contig-1073000012_1	T
t0|contig-10770000009_3	3	8	3	9	6.0	6.0	t0|contig-10770000009_3	T
t0|contig-107725000011_2	6	8	6	9	8.2	8.2	t0|contig-107725000011_2	T
t0|contig-108202000014_1	6	8	7	9	7.33333333333	7.33	t0|contig-108202000014_1	T
t0|contig-108798000012_1	2	4	2	4	3.0	3.0	t0|contig-108798000012_1	T
t0|contig-108798000012_2	4	4	5	5	5.0	5.0	t0|contig-108798000012_2	T
t0|contig-109366000015_3	7	7	14	14	14.0	14.0	t0|contig-109366000015_3	T
t0|contig-10942000009_3	3	21	4	38	20.8333333333	20.83	t0|contig-10942000009_3	T
t0|contig-109595000003_1	1	11	2	30	15.4166666667	15.42	t0|contig-109595000003_1	T
t0|contig-110827000000_2	2	2	2	2	2.0	2.0	t0|contig-110827000000_2	T
t0|contig-11138000006_1	1	2	1	2	1.5	1.5	t0|contig-11138000006_1	T
t0|contig-111515000014_1	21	21	56	56	56.0	56.0	t0|contig-111515000014_1	T
t0|contig-111627000012_3	2	2	3	3	3.0	3.0	t0|contig-111627000012_3	T
t0|contig-111826000002_1	1	15	1	46	19.1	19.1	t0|contig-111826000002_1	T
t0|contig-11204000013_3	1	2	1	2	2.0	2.0	t0|contig-11204000013_3	T
t0|contig-11208000010_16	1	3	1	3	1.66666666667	1.67	t0|contig-11208000010_16	T
t0|contig-11208000013_1	6	6	6	6	6.0	6.0	t0|contig-11208000013_1	T
t0|contig-112379000015_1	3	8	4	12	6.0641025641	6.06	t0|contig-112379000015_1	T
t0|contig-112517000010_1	1	2	1	3	3.0	3.0	t0|contig-112517000010_1	T
t0|contig-112582000010_6	3	6	6	10	7.75	7.75	t0|contig-112582000010_6	T
t0|contig-113132000000_1	1	3	1	4	2.0	2.0	t0|contig-113132000000_1	T
t0|contig-1136000006_1	2	2	2	2	2.0	2.0	t0|contig-1136000006_1	T
t0|contig-113712000001_2	2	2	2	2	2.0	2.0	t0|contig-113712000001_2	T
t0|contig-114000009_5	1	2	1	3	2.0	2.0	t0|contig-114000009_5	T
t0|contig-11428000007_1	1	2	1	4	1.3	1.3	t0|contig-11428000007_1	T
t0|contig-114705000013_1	2	2	2	2	2.0	2.0	t0|contig-114705000013_1	T
t0|contig-11505000014_2	2	2	2	2	2.0	2.0	t0|contig-11505000014_2	T
t0|contig-115690000014_1	8	11	14	17	17.0	17.0	t0|contig-115690000014_1	T
t0|contig-11573000012_2	2	2	2	2	2.0	2.0	t0|contig-11573000012_2	T
t0|contig-11574000014_4	6	8	6	8	7.0	7.0	t0|contig-11574000014_4	T
t0|contig-11574000014_5	4	8	4	13	6.14285714286	6.14	t0|contig-11574000014_5	T
t0|contig-11574000014_6	1	5	1	5	4.33333333333	4.33	t0|contig-11574000014_6	T
t0|contig-11574000014_7	1	4	1	5	5.0	5.0	t0|contig-11574000014_7	T
t0|contig-11628000014_1	4	4	5	5	5.0	5.0	t0|contig-11628000014_1	T
t0|contig-116593000009_1	1	2	1	3	1.5	1.5	t0|contig-116593000009_1	T
t0|contig-1167000011_1	7	7	9	9	9.0	9.0	t0|contig-1167000011_1	T
t0|contig-116975000010_2	1	2	1	2	2.0	2.0	t0|contig-116975000010_2	T
t0|contig-11776000005_24	2	2	3	3	3.0	3.0	t0|contig-11776000005_24	T
t0|contig-11776000005_30	1	2	1	2	2.0	2.0	t0|contig-11776000005_30	T
t0|contig-117986000005_1	1	2	1	2	1.5	1.5	t0|contig-117986000005_1	T
t0|contig-119899000015_2	2	2	2	2	2.0	2.0	t0|contig-119899000015_2	T
t0|contig-120332000010_3	2	7	3	9	5.5	5.5	t0|contig-120332000010_3	T
t0|contig-120879000013_1	4	4	4	4	4.0	4.0	t0|contig-120879000013_1	T
t0|contig-12096000007_1	1	2	1	2	1.25	1.25	t0|contig-12096000007_1	T
t0|contig-122585000006_3	3	14	8	29	17.1666666667	17.17	t0|contig-122585000006_3	T
t0|contig-123072000012_1	1	11	1	45	14.4878787879	14.49	t0|contig-123072000012_1	T
t0|contig-12341000014_1	7	7	13	13	13.0	13.0	t0|contig-12341000014_1	T
t0|contig-12430000003_3	1	2	1	2	2.0	2.0	t0|contig-12430000003_3	T
t0|contig-124705000001_5	1	2	1	2	2.0	2.0	t0|contig-124705000001_5	T
t0|contig-124774000002_4	6	6	6	6	6.0	6.0	t0|contig-124774000002_4	T
t0|contig-125002000005_2	1	5	1	6	4.0	4.0	t0|contig-125002000005_2	T
t0|contig-125132000003_1	2	13	2	24	7.28717948718	7.29	t0|contig-125132000003_1	T
t0|contig-12626000010_5	1	6	1	8	3.9	3.9	t0|contig-12626000010_5	T
t0|contig-126280000003_2	1	4	1	8	3.33333333333	3.33	t0|contig-126280000003_2	T
t0|contig-1271000010_1	2	2	2	2	2.0	2.0	t0|contig-1271000010_1	T
t0|contig-127318000001_1	1	7	1	10	5.33333333333	5.33	t0|contig-127318000001_1	T
t0|contig-12746000001_3	1	3	1	6	2.8	2.8	t0|contig-12746000001_3	T
t0|contig-127729000006_3	3	3	3	3	3.0	3.0	t0|contig-127729000006_3	T
t0|contig-127973000000_5	2	2	2	2	2.0	2.0	t0|contig-127973000000_5	T
t0|contig-128000010_3	1	2	1	3	1.16666666667	1.17	t0|contig-128000010_3	T
t0|contig-128155000015_5	1	3	1	3	1.7	1.7	t0|contig-128155000015_5	T
t0|contig-128216000006_13	1	5	1	5	1.47527472527	1.48	t0|contig-128216000006_13	T
t0|contig-128216000006_6	3	4	5	7	5.5	5.5	t0|contig-128216000006_6	T
t0|contig-128218000006_28	1	9	1	16	4.21785714286	4.22	t0|contig-128218000006_28	T
t0|contig-128219000006_6	6	15	7	17	12.5	12.5	t0|contig-128219000006_6	T
t0|contig-128219000006_7	3	3	3	3	3.0	3.0	t0|contig-128219000006_7	T
t0|contig-128242000006_26	4	4	7	7	7.0	7.0	t0|contig-128242000006_26	T
t0|contig-128346000013_4	1	2	1	2	2.0	2.0	t0|contig-128346000013_4	T
t0|contig-128375000013_5	2	3	2	3	3.0	3.0	t0|contig-128375000013_5	T
t0|contig-128419000002_6	8	28	12	40	32.0	32.0	t0|contig-128419000002_6	T
t0|contig-128608000001_3	8	10	8	11	8.66666666667	8.67	t0|contig-128608000001_3	T
t0|contig-128636000001_13	1	4	1	5	2.33333333333	2.33	t0|contig-128636000001_13	T
t0|contig-128678000001_1	3	3	5	5	5.0	5.0	t0|contig-128678000001_1	T
t0|contig-128707000001_21	2	2	3	3	3.0	3.0	t0|contig-128707000001_21	T
t0|contig-128720000011_18	2	3	2	3	3.0	3.0	t0|contig-128720000011_18	T
t0|contig-128787000008_8	1	12	1	22	3.78717948718	3.79	t0|contig-128787000008_8	T
t0|contig-128792000008_1	1	15	1	47	10.4077311577	10.41	t0|contig-128792000008_1	T
t0|contig-128861000010_5	1	15	1	35	8.41666666667	8.42	t0|contig-128861000010_5	T
t0|contig-128881000008_7	1	4	2	5	5.0	5.0	t0|contig-128881000008_7	T
t0|contig-128901000007_2	8	10	8	10	8.66666666667	8.67	t0|contig-128901000007_2	T
t0|contig-128901000007_3	6	6	7	7	7.0	7.0	t0|contig-128901000007_3	T
t0|contig-128941000007_2	2	3	2	3	3.0	3.0	t0|contig-128941000007_2	T
t0|contig-129004000003_18	1	11	1	13	7.16666666667	7.17	t0|contig-129004000003_18	T
t0|contig-129048000007_7	5	6	5	6	5.2	5.2	t0|contig-129048000007_7	T
t0|contig-129077000007_54	3	3	4	4	4.0	4.0	t0|contig-129077000007_54	T
t0|contig-129116000014_5	1	3	1	4	1.75	1.75	t0|contig-129116000014_5	T
t0|contig-129117000004_3	1	2	1	2	1.5	1.5	t0|contig-129117000004_3	T
t0|contig-129118000014_1	1	7	1	18	3.97167832168	3.97	t0|contig-129118000014_1	T
t0|contig-129122000004_8	1	3	2	4	3.33333333333	3.33	t0|contig-129122000004_8	T
t0|contig-129138000014_1	2	4	2	5	2.17647058824	2.18	t0|contig-129138000014_1	T
t0|contig-129177000014_1	1	3	1	4	2.5	2.5	t0|contig-129177000014_1	T
t0|contig-129177000014_2	1	5	1	5	2.66666666667	2.67	t0|contig-129177000014_2	T
t0|contig-129187000014_4	2	2	2	2	2.0	2.0	t0|contig-129187000014_4	T
t0|contig-129200000014_6	9	9	14	14	14.0	14.0	t0|contig-129200000014_6	T
t0|contig-129204000014_18	1	2	1	2	1.5	1.5	t0|contig-129204000014_18	T
t0|contig-129242000014_18	1	2	1	2	2.0	2.0	t0|contig-129242000014_18	T
t0|contig-129243000004_2	13	13	15	15	15.0	15.0	t0|contig-129243000004_2	T
t0|contig-129245000004_11	2	2	2	2	2.0	2.0	t0|contig-129245000004_11	T
t0|contig-12_18	7	7	11	11	11.0	11.0	t0|contig-12_18	T
t0|contig-13193000004_1	2	3	2	3	2.5	2.5	t0|contig-13193000004_1	T
t0|contig-13549000006_1	7	7	8	8	8.0	8.0	t0|contig-13549000006_1	T
t0|contig-13647000014_1	3	5	3	5	4.5	4.5	t0|contig-13647000014_1	T
t0|contig-1411000010_4	4	4	4	4	4.0	4.0	t0|contig-1411000010_4	T
t0|contig-14234000004_1	1	3	1	5	2.5	2.5	t0|contig-14234000004_1	T
t0|contig-14399000012_1	4	12	4	21	7.8021978022	7.8	t0|contig-14399000012_1	T
t0|contig-1450000012_1	3	5	4	8	6.0	6.0	t0|contig-1450000012_1	T
t0|contig-14696000001_1	5	5	10	10	10.0	10.0	t0|contig-14696000001_1	T
t0|contig-14897000013_3	2	4	3	6	5.33333333333	5.33	t0|contig-14897000013_3	T
t0|contig-15044000000_4	1	5	1	6	4.0	4.0	t0|contig-15044000000_4	T
t0|contig-1509000006_3	4	7	5	8	6.5	6.5	t0|contig-1509000006_3	T
t0|contig-15114000004_1	2	2	2	2	2.0	2.0	t0|contig-15114000004_1	T
t0|contig-15114000004_4	1	9	1	18	7.19444444444	7.19	t0|contig-15114000004_4	T
t0|contig-15189000006_2	7	7	7	7	7.0	7.0	t0|contig-15189000006_2	T
t0|contig-1524000002_1	4	5	5	8	5.3	5.3	t0|contig-1524000002_1	T
t0|contig-1538000015_1	2	2	2	2	2.0	2.0	t0|contig-1538000015_1	T
t0|contig-15449000013_1	2	6	2	8	5.0	5.0	t0|contig-15449000013_1	T
t0|contig-15578000000_19	1	2	1	3	3.0	3.0	t0|contig-15578000000_19	T
t0|contig-15887000005_1	1	6	1	9	2.90476190476	2.9	t0|contig-15887000005_1	T
t0|contig-1589000013_2	4	4	5	5	5.0	5.0	t0|contig-1589000013_2	T
t0|contig-15968000007_2	2	4	2	4	4.0	4.0	t0|contig-15968000007_2	T
t0|contig-15968000007_3	8	15	8	17	12.0	12.0	t0|contig-15968000007_3	T
t0|contig-1597000005_1	1	3	1	3	3.0	3.0	t0|contig-1597000005_1	T
t0|contig-1598000002_1	2	2	2	2	2.0	2.0	t0|contig-1598000002_1	T
t0|contig-16196000008_2	1	2	1	2	2.0	2.0	t0|contig-16196000008_2	T
t0|contig-1645000003_4	1	2	1	3	1.66666666667	1.67	t0|contig-1645000003_4	T
t0|contig-16514000007_2	3	3	3	3	3.0	3.0	t0|contig-16514000007_2	T
t0|contig-168000009_1	1	3	2	5	3.0	3.0	t0|contig-168000009_1	T
t0|contig-17070000005_3	6	14	7	20	8.89636752137	8.9	t0|contig-17070000005_3	T
t0|contig-17249000004_1	6	11	6	12	8.83333333333	8.83	t0|contig-17249000004_1	T
t0|contig-1726000003_11	4	4	5	5	5.0	5.0	t0|contig-1726000003_11	T
t0|contig-17394000000_1	1	8	1	12	12.0	12.0	t0|contig-17394000000_1	T
t0|contig-17505000013_2	2	2	2	2	2.0	2.0	t0|contig-17505000013_2	T
t0|contig-17605000000_1	1	2	1	2	1.5	1.5	t0|contig-17605000000_1	T
t0|contig-17767000011_2	1	2	2	3	3.0	3.0	t0|contig-17767000011_2	T
t0|contig-18122000003_1	3	10	3	16	9.33333333333	9.33	t0|contig-18122000003_1	T
t0|contig-18223000013_1	2	5	2	5	3.2	3.2	t0|contig-18223000013_1	T
t0|contig-18288000011_1	1	2	2	3	2.5	2.5	t0|contig-18288000011_1	T
t0|contig-18348000014_1	2	4	2	5	2.17647058824	2.18	t0|contig-18348000014_1	T
t0|contig-18381000013_1	3	3	3	3	3.0	3.0	t0|contig-18381000013_1	T
t0|contig-1893000005_1	1	2	1	2	1.2	1.2	t0|contig-1893000005_1	T
t0|contig-1954000006_2	2	2	3	3	3.0	3.0	t0|contig-1954000006_2	T
t0|contig-2005000007_1	2	2	2	2	2.0	2.0	t0|contig-2005000007_1	T
t0|contig-2016000005_1	3	6	5	10	8.5	8.5	t0|contig-2016000005_1	T
t0|contig-2062000014_1	2	2	3	3	3.0	3.0	t0|contig-2062000014_1	T
t0|contig-21138000010_2	1	2	1	2	1.5	1.5	t0|contig-21138000010_2	T
t0|contig-2140000008_1	1	2	1	4	2.5	2.5	t0|contig-2140000008_1	T
t0|contig-21423000010_3	1	12	1	41	9.77380952381	9.77	t0|contig-21423000010_3	T
t0|contig-21602000014_1	1	6	1	17	17.0	17.0	t0|contig-21602000014_1	T
t0|contig-21849000015_2	2	4	3	7	4.66666666667	4.67	t0|contig-21849000015_2	T
t0|contig-21927000005_2	3	10	4	15	9.5	9.5	t0|contig-21927000005_2	T
t0|contig-2200000006_1	3	7	3	15	14.5	14.5	t0|contig-2200000006_1	T
t0|contig-2219000015_4	6	6	6	6	6.0	6.0	t0|contig-2219000015_4	T
t0|contig-2226000010_1	3	23	3	82	17.5626984127	17.56	t0|contig-2226000010_1	T
t0|contig-2251000011_2	2	2	3	3	3.0	3.0	t0|contig-2251000011_2	T
t0|contig-22631000014_1	1	13	1	16	2.94954900172	2.95	t0|contig-22631000014_1	T
t0|contig-22631000014_2	1	14	1	17	3.57283272283	3.57	t0|contig-22631000014_2	T
t0|contig-22821000001_1	2	3	2	4	3.0	3.0	t0|contig-22821000001_1	T
t0|contig-23049000015_3	5	5	6	6	6.0	6.0	t0|contig-23049000015_3	T
t0|contig-23123000011_2	1	10	3	13	13.0	13.0	t0|contig-23123000011_2	T
t0|contig-232000015_1	3	3	7	7	7.0	7.0	t0|contig-232000015_1	T
t0|contig-2323000012_2	1	3	1	3	3.0	3.0	t0|contig-2323000012_2	T
t0|contig-2361000004_1	2	2	2	2	2.0	2.0	t0|contig-2361000004_1	T
t0|contig-24087000011_2	2	14	2	26	6.1446969697	6.14	t0|contig-24087000011_2	T
t0|contig-2478000010_2	2	6	2	6	4.66666666667	4.67	t0|contig-2478000010_2	T
t0|contig-2489000001_1	2	2	2	2	2.0	2.0	t0|contig-2489000001_1	T
t0|contig-2512000014_1	2	8	2	22	9.25	9.25	t0|contig-2512000014_1	T
t0|contig-253000004_2	7	7	12	12	12.0	12.0	t0|contig-253000004_2	T
t0|contig-2531000003_1	1	3	1	3	2.0	2.0	t0|contig-2531000003_1	T
t0|contig-25357000015_2	2	4	2	4	2.66666666667	2.67	t0|contig-25357000015_2	T
t0|contig-2566000006_4	1	3	1	3	3.0	3.0	t0|contig-2566000006_4	T
t0|contig-25802000005_2	1	5	1	5	2.5	2.5	t0|contig-25802000005_2	T
t0|contig-25834000010_3	1	9	1	12	10.5833333333	10.58	t0|contig-25834000010_3	T
t0|contig-25932000001_3	7	15	9	21	18.5	18.5	t0|contig-25932000001_3	T
t0|contig-2595000015_1	1	6	1	8	2.02051282051	2.02	t0|contig-2595000015_1	T
t0|contig-266000014_3	2	2	2	2	2.0	2.0	t0|contig-266000014_3	T
t0|contig-26821000003_1	1	3	2	4	3.5	3.5	t0|contig-26821000003_1	T
t0|contig-26953000007_1	3	6	3	6	4.16666666667	4.17	t0|contig-26953000007_1	T
t0|contig-26953000007_2	8	10	10	13	12.0	12.0	t0|contig-26953000007_2	T
t0|contig-26960000013_2	1	4	1	6	3.16666666667	3.17	t0|contig-26960000013_2	T
t0|contig-2713000001_5	3	3	4	4	4.0	4.0	t0|contig-2713000001_5	T
t0|contig-27308000005_2	1	2	1	2	2.0	2.0	t0|contig-27308000005_2	T
t0|contig-2752000004_3	2	4	2	5	4.5	4.5	t0|contig-2752000004_3	T
t0|contig-2765000004_1	1	3	1	3	3.0	3.0	t0|contig-2765000004_1	T
t0|contig-27689000000_7	3	3	3	3	3.0	3.0	t0|contig-27689000000_7	T
t0|contig-282000012_3	1	2	1	2	2.0	2.0	t0|contig-282000012_3	T
t0|contig-2824000011_3	5	5	7	7	7.0	7.0	t0|contig-2824000011_3	T
t0|contig-2838000001_1	1	3	1	3	1.08	1.08	t0|contig-2838000001_1	T
t0|contig-28624000005_10	1	6	1	7	5.0	5.0	t0|contig-28624000005_10	T
t0|contig-287000003_1	8	8	10	10	10.0	10.0	t0|contig-287000003_1	T
t0|contig-28776000013_2	3	3	3	3	3.0	3.0	t0|contig-28776000013_2	T
t0|contig-288000010_2	1	3	1	4	2.0	2.0	t0|contig-288000010_2	T
t0|contig-28829000009_12	1	8	1	33	11.7820512821	11.78	t0|contig-28829000009_12	T
t0|contig-28829000009_9	1	17	1	21	6.07454900172	6.07	t0|contig-28829000009_9	T
t0|contig-29826000005_6	2	2	2	2	2.0	2.0	t0|contig-29826000005_6	T
t0|contig-30386000000_2	2	2	2	2	2.0	2.0	t0|contig-30386000000_2	T
t0|contig-3042000009_1	3	3	4	4	4.0	4.0	t0|contig-3042000009_1	T
t0|contig-3043000007_10	3	5	4	6	5.5	5.5	t0|contig-3043000007_10	T
t0|contig-30479000007_1	6	6	7	7	7.0	7.0	t0|contig-30479000007_1	T
t0|contig-3055000011_1	2	2	2	2	2.0	2.0	t0|contig-3055000011_1	T
t0|contig-30716000002_2	2	3	2	3	2.5	2.5	t0|contig-30716000002_2	T
t0|contig-3079000005_1	6	6	8	8	8.0	8.0	t0|contig-3079000005_1	T
t0|contig-31284000015_7	1	3	2	5	4.5	4.5	t0|contig-31284000015_7	T
t0|contig-3178000002_1	6	6	17	17	17.0	17.0	t0|contig-3178000002_1	T
t0|contig-3188000004_9	2	4	3	5	4.0	4.0	t0|contig-3188000004_9	T
t0|contig-3235000010_1	3	3	3	3	3.0	3.0	t0|contig-3235000010_1	T
t0|contig-32465000010_2	1	3	1	3	1.83333333333	1.83	t0|contig-32465000010_2	T
t0|contig-328000005_1	1	2	1	4	2.5	2.5	t0|contig-328000005_1	T
t0|contig-33619000009_2	3	8	3	8	4.91666666667	4.92	t0|contig-33619000009_2	T
t0|contig-34188000000_1	2	2	2	2	2.0	2.0	t0|contig-34188000000_1	T
t0|contig-34921000003_2	1	3	3	5	5.0	5.0	t0|contig-34921000003_2	T
t0|contig-3559000010_1	1	4	2	15	11.3307692308	11.33	t0|contig-3559000010_1	T
t0|contig-35747000002_3	3	3	3	3	3.0	3.0	t0|contig-35747000002_3	T
t0|contig-35967000013_4	1	2	1	4	4.0	4.0	t0|contig-35967000013_4	T
t0|contig-3599000008_1	1	3	1	4	2.5	2.5	t0|contig-3599000008_1	T
t0|contig-36060000015_6	2	3	2	3	2.5	2.5	t0|contig-36060000015_6	T
