#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B2_FASP_Elite_02272014.psm.txt
#	
#	pep{Run1} = ./OSU_B2_FASP_Elite_02272014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 203
#	Target_Proteins_Before_Filtering = 12986
#	Total_Proteins_Before_Filtering = 13189
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 3613
#	Total_Proteins_After_Filtering = 3615
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000553250345781
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|32479_9	2	4	2	4	2.5	2.5	merged|32479_9	T
merged|32493_3	2	4	3	5	5.0	5.0	merged|32493_3	T
merged|32500_2	3	4	3	4	4.0	4.0	merged|32500_2	T
merged|32513_14	1	13	1	28	11.3333333333	11.33	merged|32513_14	T
merged|32608_4	3	10	6	18	12.0	12.0	merged|32608_4	T
merged|32682_3	1	2	1	3	2.0	2.0	merged|32682_3	T
merged|32682_7	2	6	2	6	5.33333333333	5.33	merged|32682_7	T
merged|3272_1	2	2	3	3	3.0	3.0	merged|3272_1	T
merged|32739_3	2	3	2	3	2.5	2.5	merged|32739_3	T
merged|32754_4	3	5	3	5	4.0	4.0	merged|32754_4	T
merged|32777_1	1	6	1	14	7.5	7.5	merged|32777_1	T
merged|32786_2	2	6	2	7	3.66666666667	3.67	merged|32786_2	T
merged|32802_12	3	4	3	4	4.0	4.0	merged|32802_12	T
merged|32802_3	5	5	5	5	5.0	5.0	merged|32802_3	T
merged|32806_9	2	2	2	2	2.0	2.0	merged|32806_9	T
merged|3280_4	1	4	1	8	2.65	2.65	merged|3280_4	T
merged|3280_6	2	3	2	3	2.2	2.2	merged|3280_6	T
merged|32810_14	1	9	1	14	4.05119047619	4.05	merged|32810_14	T
merged|32812_10	1	2	2	3	2.5	2.5	merged|32812_10	T
merged|32815_15	2	2	2	2	2.0	2.0	merged|32815_15	T
merged|32815_26	1	11	1	15	12.4285714286	12.43	merged|32815_26	T
merged|32887_4	3	5	3	9	3.77272727273	3.77	merged|32887_4	T
merged|32959_1	1	2	1	4	1.27272727273	1.27	merged|32959_1	T
merged|32973_3	1	11	1	14	3.70317460317	3.7	merged|32973_3	T
merged|33005_19	3	3	3	3	3.0	3.0	merged|33005_19	T
merged|3310_33	1	3	1	5	1.66666666667	1.67	merged|3310_33	T
merged|3315_43	1	2	1	2	1.5	1.5	merged|3315_43	T
merged|3317_13	1	3	1	3	2.0	2.0	merged|3317_13	T
merged|33210_1	7	10	8	11	9.0	9.0	merged|33210_1	T
merged|3328_12	2	4	2	5	3.5	3.5	merged|3328_12	T
merged|3328_25	1	2	1	3	3.0	3.0	merged|3328_25	T
merged|33352_24	3	3	3	3	3.0	3.0	merged|33352_24	T
merged|33666_1	3	3	4	4	4.0	4.0	merged|33666_1	T
merged|33736_1	1	4	1	4	2.20535714286	2.21	merged|33736_1	T
merged|33749_2	5	66	6	165	34.3209105845	34.32	merged|33749_2	T
merged|33929_1	1	8	1	10	3.24761904762	3.25	merged|33929_1	T
merged|33947_5	4	7	5	11	8.6	8.6	merged|33947_5	T
merged|33961_8	2	5	2	5	3.16666666667	3.17	merged|33961_8	T
merged|33995_5	2	4	2	5	3.5	3.5	merged|33995_5	T
merged|34054_3	3	6	3	7	5.14285714286	5.14	merged|34054_3	T
merged|34110_5	5	5	5	5	5.0	5.0	merged|34110_5	T
merged|34155_5	4	5	4	6	5.0	5.0	merged|34155_5	T
merged|34174_1	1	2	2	3	2.25	2.25	merged|34174_1	T
merged|34224_12	2	5	2	7	3.26666666667	3.27	merged|34224_12	T
merged|34274_5	2	2	2	2	2.0	2.0	merged|34274_5	T
merged|34278_2	1	3	1	5	1.25	1.25	merged|34278_2	T
merged|34306_1	2	5	2	7	3.33333333333	3.33	merged|34306_1	T
merged|34316_9	8	25	11	37	18.5035714286	18.5	merged|34316_9	T
merged|34336_2	4	45	4	98	16.1399582036	16.14	merged|34336_2	T
merged|34346_36	2	9	2	11	5.08333333333	5.08	merged|34346_36	T
merged|3434_10	2	3	2	3	2.5	2.5	merged|3434_10	T
merged|3436_16	2	8	2	12	5.33333333333	5.33	merged|3436_16	T
merged|34423_2	1	10	7	25	19.1666666667	19.17	merged|34423_2	T
merged|34481_1	1	4	1	8	3.5	3.5	merged|34481_1	T
merged|34499_7	1	2	1	4	4.0	4.0	merged|34499_7	T
merged|34509_2	3	30	3	41	18.6611111111	18.66	merged|34509_2	T
merged|34523_1	2	3	3	4	4.0	4.0	merged|34523_1	T
merged|34551_6	1	7	1	7	6.0	6.0	merged|34551_6	T
merged|34555_3	3	3	3	3	3.0	3.0	merged|34555_3	T
merged|34559_3	3	3	3	3	3.0	3.0	merged|34559_3	T
merged|34561_10	3	8	3	9	6.0	6.0	merged|34561_10	T
merged|34579_11	1	2	1	3	2.0	2.0	merged|34579_11	T
merged|34580_4	2	5	2	5	4.5	4.5	merged|34580_4	T
merged|34581_5	2	4	3	5	4.0	4.0	merged|34581_5	T
merged|34582_16	1	2	1	3	2.0	2.0	merged|34582_16	T
merged|34582_26	2	2	2	2	2.0	2.0	merged|34582_26	T
merged|34585_2	1	4	1	7	2.5	2.5	merged|34585_2	T
merged|34587_35	2	27	2	30	12.9093253968	12.91	merged|34587_35	T
merged|34587_42	2	16	3	35	15.575	15.58	merged|34587_42	T
merged|34589_8	4	6	4	6	5.0	5.0	merged|34589_8	T
merged|3458_6	4	9	4	13	9.0	9.0	merged|3458_6	T
merged|34591_31	2	2	2	2	2.0	2.0	merged|34591_31	T
merged|34596_10	1	3	1	5	3.0	3.0	merged|34596_10	T
merged|34600_3	2	2	2	2	2.0	2.0	merged|34600_3	T
merged|34691_1	2	2	3	3	3.0	3.0	merged|34691_1	T
merged|34731_8	2	2	2	2	2.0	2.0	merged|34731_8	T
merged|34735_2	1	3	1	3	2.0	2.0	merged|34735_2	T
merged|34747_4	1	2	2	4	3.0	3.0	merged|34747_4	T
merged|34820_7	4	4	4	4	4.0	4.0	merged|34820_7	T
merged|34900_5	1	2	1	2	1.14285714286	1.14	merged|34900_5	T
merged|34947_1	1	17	2	19	10.3333333333	10.33	merged|34947_1	T
merged|34947_3	1	12	1	19	11.0	11.0	merged|34947_3	T
merged|3494_1	1	8	1	16	4.76363636364	4.76	merged|3494_1	T
merged|3494_5	3	3	3	3	3.0	3.0	merged|3494_5	T
merged|3494_8	2	6	2	14	3.63194444444	3.63	merged|3494_8	T
merged|3494_9	3	14	3	28	4.6219012605	4.62	merged|3494_9	T
merged|35159_9	2	2	2	2	2.0	2.0	merged|35159_9	T
merged|352_10	3	17	6	144	20.6416666667	20.64	merged|352_10	T
merged|35645_5	1	3	1	3	3.0	3.0	merged|35645_5	T
merged|35645_7	2	3	3	4	3.5	3.5	merged|35645_7	T
merged|35700_1	1	2	2	3	2.16666666667	2.17	merged|35700_1	T
merged|35707_33	2	8	2	11	5.83333333333	5.83	merged|35707_33	T
merged|35739_9	1	27	1	51	7.73713771609	7.74	merged|35739_9	T
merged|35803_7	1	6	4	16	15.0	15.0	merged|35803_7	T
merged|35827_61	1	2	1	2	2.0	2.0	merged|35827_61	T
merged|35924_1	1	4	1	4	2.25	2.25	merged|35924_1	T
merged|35932_2	2	5	2	8	3.25	3.25	merged|35932_2	T
merged|35997_1	1	2	1	2	2.0	2.0	merged|35997_1	T
merged|36041_1	1	3	1	3	2.2	2.2	merged|36041_1	T
merged|36094_4	2	2	2	2	2.0	2.0	merged|36094_4	T
merged|36114_2	2	3	2	3	2.33333333333	2.33	merged|36114_2	T
merged|36168_14	9	14	13	24	14.9166666667	14.92	merged|36168_14	T
merged|36168_15	1	3	1	9	4.33333333333	4.33	merged|36168_15	T
merged|36168_18	4	14	5	19	8.05980392157	8.06	merged|36168_18	T
merged|36168_19	6	9	6	11	6.5625	6.56	merged|36168_19	T
merged|36169_27	6	9	6	44	9.09090909091	9.09	merged|36169_27	T
merged|36169_40	1	3	1	4	3.25	3.25	merged|36169_40	T
merged|36172_143	5	7	6	10	7.75	7.75	merged|36172_143	T
merged|36172_84	1	8	1	8	4.5	4.5	merged|36172_84	T
merged|36173_34	1	2	2	3	2.16666666667	2.17	merged|36173_34	T
merged|36175_32	2	4	2	6	4.0	4.0	merged|36175_32	T
merged|36181_143	1	5	1	7	4.0	4.0	merged|36181_143	T
merged|3629_4	1	2	1	2	1.25	1.25	merged|3629_4	T
merged|36403_5	1	3	1	4	2.0	2.0	merged|36403_5	T
merged|36515_2	2	10	3	14	14.0	14.0	merged|36515_2	T
merged|36515_4	2	2	2	2	2.0	2.0	merged|36515_4	T
merged|36515_5	1	2	1	2	2.0	2.0	merged|36515_5	T
merged|3667_2	2	12	3	29	18.7142857143	18.71	merged|3667_2	T
merged|3681_1	1	8	1	15	4.20803571429	4.21	merged|3681_1	T
merged|3681_2	1	6	1	11	3.64285714286	3.64	merged|3681_2	T
merged|3697_7	5	12	5	22	12.6666666667	12.67	merged|3697_7	T
merged|37023_2	1	2	1	2	1.33333333333	1.33	merged|37023_2	T
merged|37111_5	2	3	2	3	2.5	2.5	merged|37111_5	T
merged|3713_15	4	4	4	4	4.0	4.0	merged|3713_15	T
merged|3713_6	3	8	4	10	8.0	8.0	merged|3713_6	T
merged|37152_4	2	6	2	7	5.66666666667	5.67	merged|37152_4	T
merged|3715_18	2	4	2	4	4.0	4.0	merged|3715_18	T
merged|37201_10	2	8	2	14	6.0	6.0	merged|37201_10	T
merged|37201_11	2	3	3	4	3.5	3.5	merged|37201_11	T
merged|37201_9	6	18	12	35	25.1666666667	25.17	merged|37201_9	T
merged|37221_1	1	3	1	3	3.0	3.0	merged|37221_1	T
merged|3723_38	1	2	1	5	1.4	1.4	merged|3723_38	T
merged|37265_5	2	11	2	54	30.5	30.5	merged|37265_5	T
merged|3726_5	3	3	4	4	4.0	4.0	merged|3726_5	T
merged|37292_24	1	8	1	15	3.61303418803	3.61	merged|37292_24	T
merged|37299_8	1	7	1	25	9.93863636364	9.94	merged|37299_8	T
merged|37374_1	2	4	2	4	2.625	2.63	merged|37374_1	T
merged|37377_6	2	9	3	10	6.14285714286	6.14	merged|37377_6	T
merged|37428_4	5	10	5	18	9.5	9.5	merged|37428_4	T
merged|37448_1	7	17	13	28	18.4166666667	18.42	merged|37448_1	T
merged|3745_15	1	2	1	2	2.0	2.0	merged|3745_15	T
merged|37485_4	7	7	8	8	8.0	8.0	merged|37485_4	T
merged|37501_1	4	33	10	138	34.0476833108	34.05	merged|37501_1	T
merged|37501_2	1	16	9	40	21.7619047619	21.76	merged|37501_2	T
merged|37535_2	1	2	1	2	2.0	2.0	merged|37535_2	T
merged|37557_2	2	2	2	2	2.0	2.0	merged|37557_2	T
merged|37579_1	1	2	1	2	1.14285714286	1.14	merged|37579_1	T
merged|37626_1	2	2	2	2	2.0	2.0	merged|37626_1	T
merged|37642_4	1	2	1	2	1.2	1.2	merged|37642_4	T
merged|37649_10	4	8	4	11	4.74166666667	4.74	merged|37649_10	T
merged|37649_11	1	2	1	2	2.0	2.0	merged|37649_11	T
merged|37649_8	2	6	2	6	4.66666666667	4.67	merged|37649_8	T
merged|37662_3	4	8	6	13	13.0	13.0	merged|37662_3	T
merged|37662_5	2	6	10	14	11.6666666667	11.67	merged|37662_5	T
merged|37669_2	1	3	2	4	4.0	4.0	merged|37669_2	T
merged|37669_3	1	2	1	2	2.0	2.0	merged|37669_3	T
merged|37673_12	1	9	1	13	11.5	11.5	merged|37673_12	T
merged|37673_6	1	7	2	12	12.0	12.0	merged|37673_6	T
merged|37675_10	1	18	1	26	8.53333333333	8.53	merged|37675_10	T
merged|37677_10	2	2	2	2	2.0	2.0	merged|37677_10	T
merged|37677_14	3	6	4	7	5.625	5.63	merged|37677_14	T
merged|37677_34	2	2	2	2	2.0	2.0	merged|37677_34	T
merged|37677_51	6	6	6	6	6.0	6.0	merged|37677_51	T
merged|37680_7	1	9	4	15	12.0	12.0	merged|37680_7	T
merged|37683_41	1	2	2	3	2.5	2.5	merged|37683_41	T
merged|37684_33	2	2	3	3	3.0	3.0	merged|37684_33	T
merged|37685_18	2	5	2	5	4.0	4.0	merged|37685_18	T
merged|3768_1	2	3	2	3	2.33333333333	2.33	merged|3768_1	T
merged|37727_32	2	7	2	13	7.5	7.5	merged|37727_32	T
merged|37727_8	3	4	4	5	4.5	4.5	merged|37727_8	T
merged|37727_9	1	2	1	2	2.0	2.0	merged|37727_9	T
merged|37818_5	4	4	7	7	7.0	7.0	merged|37818_5	T
merged|37889_6	2	6	2	7	6.5	6.5	merged|37889_6	T
merged|37918_6	1	4	1	4	3.0	3.0	merged|37918_6	T
merged|379_2	2	3	2	3	2.5	2.5	merged|379_2	T
merged|38117_3	1	3	1	3	2.0	2.0	merged|38117_3	T
merged|38131_8	5	6	6	8	7.0	7.0	merged|38131_8	T
merged|38180_22	2	3	2	3	3.0	3.0	merged|38180_22	T
merged|38192_28	3	3	3	3	3.0	3.0	merged|38192_28	T
merged|38192_4	1	2	1	3	3.0	3.0	merged|38192_4	T
merged|38198_6	2	5	2	5	5.0	5.0	merged|38198_6	T
merged|3819_19	2	2	4	4	4.0	4.0	merged|3819_19	T
merged|3827_24	4	5	5	6	5.5	5.5	merged|3827_24	T
merged|38280_1	1	4	1	18	9.5	9.5	merged|38280_1	T
merged|3833_169	3	3	4	4	4.0	4.0	merged|3833_169	T
merged|38408_5	3	8	4	12	6.86666666667	6.87	merged|38408_5	T
merged|38492_8	1	23	1	31	6.87275641026	6.87	merged|38492_8	T
merged|38509_1	1	3	1	6	1.3125	1.31	merged|38509_1	T
merged|38517_8	1	4	1	4	2.33333333333	2.33	merged|38517_8	T
merged|38556_21	1	17	1	18	17.5	17.5	merged|38556_21	T
merged|38556_7	1	3	1	3	2.33333333333	2.33	merged|38556_7	T
merged|38586_9	1	2	1	2	2.0	2.0	merged|38586_9	T
merged|38591_2	2	2	2	2	2.0	2.0	merged|38591_2	T
merged|38613_1	1	9	1	9	4.23333333333	4.23	merged|38613_1	T
merged|38638_1	2	5	2	7	3.29166666667	3.29	merged|38638_1	T
merged|38643_6	2	4	11	28	28.0	28.0	merged|38643_6	T
merged|38670_10	2	10	2	16	15.1428571429	15.14	merged|38670_10	T
merged|38692_15	1	4	1	5	2.33333333333	2.33	merged|38692_15	T
merged|38692_26	1	2	1	4	2.0	2.0	merged|38692_26	T
merged|38731_3	2	10	2	13	6.525	6.53	merged|38731_3	T
merged|38752_1	1	4	1	4	1.61111111111	1.61	merged|38752_1	T
merged|38794_2	2	2	2	2	2.0	2.0	merged|38794_2	T
merged|3879_118	2	3	2	4	4.0	4.0	merged|3879_118	T
merged|3879_14	2	2	2	2	2.0	2.0	merged|3879_14	T
merged|3879_28	2	6	2	6	4.125	4.13	merged|3879_28	T
merged|3879_32	2	3	2	4	4.0	4.0	merged|3879_32	T
merged|3879_33	4	4	4	4	4.0	4.0	merged|3879_33	T
merged|3879_34	1	4	1	6	1.82857142857	1.83	merged|3879_34	T
merged|3879_41	3	3	4	4	4.0	4.0	merged|3879_41	T
merged|3879_46	1	2	2	3	2.33333333333	2.33	merged|3879_46	T
merged|3879_51	1	3	1	4	1.325	1.33	merged|3879_51	T
merged|3879_53	2	2	2	2	2.0	2.0	merged|3879_53	T
merged|3879_58	2	6	2	6	3.32222222222	3.32	merged|3879_58	T
merged|3879_60	8	17	9	56	14.5013157895	14.5	merged|3879_60	T
merged|3879_61	3	3	3	3	3.0	3.0	merged|3879_61	T
merged|3879_65	3	4	3	5	3.5	3.5	merged|3879_65	T
merged|3879_68	2	2	2	2	2.0	2.0	merged|3879_68	T
merged|38844_1	5	5	5	5	5.0	5.0	merged|38844_1	T
merged|38875_1	1	3	1	4	2.5	2.5	merged|38875_1	T
merged|38911_5	1	5	1	6	2.33333333333	2.33	merged|38911_5	T
merged|3898_12	8	8	9	9	9.0	9.0	merged|3898_12	T
merged|3898_13	7	7	7	7	7.0	7.0	merged|3898_13	T
merged|38997_22	1	3	2	8	3.5	3.5	merged|38997_22	T
merged|39024_11	5	5	5	5	5.0	5.0	merged|39024_11	T
merged|39024_21	2	3	2	3	3.0	3.0	merged|39024_21	T
merged|39099_1	2	2	2	2	2.0	2.0	merged|39099_1	T
merged|39133_13	1	3	1	3	2.0	2.0	merged|39133_13	T
merged|39133_16	3	3	6	6	6.0	6.0	merged|39133_16	T
merged|39133_21	2	2	2	2	2.0	2.0	merged|39133_21	T
merged|39134_3	3	9	3	12	6.33333333333	6.33	merged|39134_3	T
merged|39177_6	2	7	2	10	4.66666666667	4.67	merged|39177_6	T
merged|39187_10	3	6	3	6	4.0	4.0	merged|39187_10	T
merged|39189_7	4	14	5	18	16.5	16.5	merged|39189_7	T
merged|39198_1	1	2	1	2	1.25	1.25	merged|39198_1	T
merged|391_45	2	3	2	3	3.0	3.0	merged|391_45	T
merged|391_46	4	13	6	20	13.0	13.0	merged|391_46	T
merged|391_5	12	15	23	27	27.0	27.0	merged|391_5	T
merged|391_6	5	17	9	29	29.0	29.0	merged|391_6	T
merged|3922_28	2	2	2	2	2.0	2.0	merged|3922_28	T
merged|39232_1	1	2	1	2	1.16666666667	1.17	merged|39232_1	T
merged|39239_12	9	9	9	9	9.0	9.0	merged|39239_12	T
merged|39239_13	1	22	1	37	15.3928571429	15.39	merged|39239_13	T
merged|39239_16	2	2	3	3	3.0	3.0	merged|39239_16	T
merged|39239_17	10	14	17	25	19.0	19.0	merged|39239_17	T
merged|39239_20	2	2	2	2	2.0	2.0	merged|39239_20	T
merged|39239_25	1	2	1	2	2.0	2.0	merged|39239_25	T
merged|39239_8	4	4	4	4	4.0	4.0	merged|39239_8	T
merged|39253_2	3	3	3	3	3.0	3.0	merged|39253_2	T
merged|39365_2	3	14	5	46	15.75	15.75	merged|39365_2	T
merged|39372_2	5	15	5	20	11.5	11.5	merged|39372_2	T
merged|39372_5	2	15	6	34	26.0	26.0	merged|39372_5	T
merged|3937_5	1	2	1	3	1.5	1.5	merged|3937_5	T
merged|39382_14	2	6	3	7	7.0	7.0	merged|39382_14	T
merged|39405_1	7	10	11	15	13.5	13.5	merged|39405_1	T
merged|39425_8	1	2	1	2	1.5	1.5	merged|39425_8	T
merged|39449_4	3	4	4	6	4.66666666667	4.67	merged|39449_4	T
merged|39530_4	1	2	1	2	2.0	2.0	merged|39530_4	T
merged|39536_3	4	8	4	9	9.0	9.0	merged|39536_3	T
merged|39536_4	3	5	3	6	6.0	6.0	merged|39536_4	T
merged|39582_5	3	5	12	14	12.6666666667	12.67	merged|39582_5	T
merged|39582_9	12	18	17	26	21.6666666667	21.67	merged|39582_9	T
merged|39611_14	1	2	1	2	1.25	1.25	merged|39611_14	T
merged|39611_20	1	2	1	2	1.5	1.5	merged|39611_20	T
merged|39611_24	2	3	2	3	3.0	3.0	merged|39611_24	T
merged|39611_25	2	3	2	3	3.0	3.0	merged|39611_25	T
merged|39611_40	5	8	10	24	16.8333333333	16.83	merged|39611_40	T
merged|39647_1	1	2	1	2	1.25	1.25	merged|39647_1	T
merged|3969_58	3	3	3	3	3.0	3.0	merged|3969_58	T
merged|39721_1	1	53	1	134	27.0448866085	27.04	merged|39721_1	T
merged|39732_2	1	11	1	13	9.75	9.75	merged|39732_2	T
merged|39755_9	4	4	4	4	4.0	4.0	merged|39755_9	T
merged|39766_12	1	3	1	4	4.0	4.0	merged|39766_12	T
merged|39766_3	4	7	4	7	6.33333333333	6.33	merged|39766_3	T
merged|39833_9	1	3	1	3	2.0	2.0	merged|39833_9	T
merged|39879_7	1	3	2	4	4.0	4.0	merged|39879_7	T
merged|39879_8	3	7	4	9	7.5	7.5	merged|39879_8	T
merged|39886_2	1	12	2	16	10.6666666667	10.67	merged|39886_2	T
merged|39894_11	1	2	1	2	1.5	1.5	merged|39894_11	T
merged|39894_25	1	3	1	3	3.0	3.0	merged|39894_25	T
merged|39894_42	1	2	1	3	2.0	2.0	merged|39894_42	T
merged|39894_49	4	7	4	7	7.0	7.0	merged|39894_49	T
merged|39902_6	2	2	3	3	3.0	3.0	merged|39902_6	T
merged|39954_5	1	3	1	4	4.0	4.0	merged|39954_5	T
merged|40065_2	2	3	3	4	4.0	4.0	merged|40065_2	T
merged|40078_4	1	13	1	14	5.5	5.5	merged|40078_4	T
merged|40078_5	1	12	1	17	9.83333333333	9.83	merged|40078_5	T
merged|40090_7	1	2	1	2	2.0	2.0	merged|40090_7	T
merged|40095_2	1	3	1	7	4.0	4.0	merged|40095_2	T
merged|400_22	1	2	1	2	2.0	2.0	merged|400_22	T
merged|40108_3	1	7	1	8	8.0	8.0	merged|40108_3	T
merged|40115_8	5	9	8	15	12.5	12.5	merged|40115_8	T
merged|40123_5	4	4	5	5	5.0	5.0	merged|40123_5	T
merged|40151_21	1	5	1	5	5.0	5.0	merged|40151_21	T
merged|40151_22	4	16	4	21	10.3666666667	10.37	merged|40151_22	T
merged|40168_1	3	5	3	5	4.0	4.0	merged|40168_1	T
merged|40305_2	2	7	2	7	7.0	7.0	merged|40305_2	T
merged|40316_1	2	11	2	15	8.0	8.0	merged|40316_1	T
merged|40331_5	3	3	8	8	8.0	8.0	merged|40331_5	T
merged|40388_10	2	2	3	3	3.0	3.0	merged|40388_10	T
merged|40388_14	2	4	2	4	2.66666666667	2.67	merged|40388_14	T
merged|40388_15	2	2	2	2	2.0	2.0	merged|40388_15	T
merged|40388_16	6	8	10	15	12.3333333333	12.33	merged|40388_16	T
merged|40388_9	7	7	10	10	10.0	10.0	merged|40388_9	T
merged|40407_22	4	4	5	5	5.0	5.0	merged|40407_22	T
merged|40407_50	2	2	2	2	2.0	2.0	merged|40407_50	T
merged|40485_23	2	24	2	59	28.9166666667	28.92	merged|40485_23	T
merged|40495_25	2	3	2	4	2.66666666667	2.67	merged|40495_25	T
merged|40495_30	3	3	3	3	3.0	3.0	merged|40495_30	T
merged|40501_12	3	3	5	5	5.0	5.0	merged|40501_12	T
merged|40642_1	1	9	1	11	10.5	10.5	merged|40642_1	T
merged|40663_2	2	5	2	7	6.5	6.5	merged|40663_2	T
merged|40672_1	1	2	1	2	2.0	2.0	merged|40672_1	T
merged|40684_16	2	2	2	2	2.0	2.0	merged|40684_16	T
merged|40684_4	1	8	1	9	9.0	9.0	merged|40684_4	T
merged|40685_21	4	5	9	10	9.125	9.13	merged|40685_21	T
merged|40685_23	7	20	9	32	18.7658730159	18.77	merged|40685_23	T
merged|40685_24	6	11	11	21	17.5	17.5	merged|40685_24	T
merged|40685_28	3	3	3	3	3.0	3.0	merged|40685_28	T
merged|40685_37	3	6	4	7	5.5	5.5	merged|40685_37	T
merged|40685_46	6	6	8	8	8.0	8.0	merged|40685_46	T
merged|40685_49	2	9	6	15	13.8333333333	13.83	merged|40685_49	T
merged|40696_13	3	3	3	3	3.0	3.0	merged|40696_13	T
merged|40696_27	7	7	7	7	7.0	7.0	merged|40696_27	T
merged|40696_34	9	12	9	13	12.0	12.0	merged|40696_34	T
merged|40696_36	7	7	8	8	8.0	8.0	merged|40696_36	T
merged|40696_40	3	12	3	13	8.33333333333	8.33	merged|40696_40	T
merged|40696_64	8	14	8	15	11.3333333333	11.33	merged|40696_64	T
merged|40696_8	3	4	3	4	4.0	4.0	merged|40696_8	T
merged|40805_1	1	2	1	2	2.0	2.0	merged|40805_1	T
merged|40861_1	2	27	3	274	59.9797619048	59.98	merged|40861_1	T
merged|40876_49	1	5	1	6	4.0	4.0	merged|40876_49	T
merged|40917_1	2	3	2	3	3.0	3.0	merged|40917_1	T
merged|40938_3	3	5	3	8	3.9	3.9	merged|40938_3	T
merged|40942_2	3	5	3	9	9.0	9.0	merged|40942_2	T
merged|40945_2	2	2	2	2	2.0	2.0	merged|40945_2	T
merged|41044_2	1	3	1	3	1.66666666667	1.67	merged|41044_2	T
merged|41098_4	1	3	1	3	3.0	3.0	merged|41098_4	T
merged|41098_5	2	7	2	10	7.0	7.0	merged|41098_5	T
merged|41256_10	6	6	6	6	6.0	6.0	merged|41256_10	T
merged|41265_2	2	2	2	2	2.0	2.0	merged|41265_2	T
merged|41370_1	1	3	1	5	1.5	1.5	merged|41370_1	T
merged|41396_12	1	5	1	5	5.0	5.0	merged|41396_12	T
merged|41396_14	1	4	2	5	4.33333333333	4.33	merged|41396_14	T
merged|41403_5	2	8	3	11	5.58333333333	5.58	merged|41403_5	T
merged|41405_1	2	14	3	18	16.0	16.0	merged|41405_1	T
merged|41414_1	2	2	2	2	2.0	2.0	merged|41414_1	T
merged|41420_3	1	2	1	2	1.5	1.5	merged|41420_3	T
merged|41425_11	1	21	1	81	69.25	69.25	merged|41425_11	T
merged|41425_13	1	3	1	3	2.0	2.0	merged|41425_13	T
merged|414_1	1	3	1	3	1.5	1.5	merged|414_1	T
merged|41560_12	3	4	3	4	3.5	3.5	merged|41560_12	T
merged|41626_3	1	2	1	2	2.0	2.0	merged|41626_3	T
merged|41630_3	1	7	1	15	5.0	5.0	merged|41630_3	T
merged|41642_6	1	12	7	29	14.2619047619	14.26	merged|41642_6	T
merged|41668_24	2	2	2	2	2.0	2.0	merged|41668_24	T
merged|41668_7	5	13	13	40	28.0	28.0	merged|41668_7	T
merged|41668_9	2	2	2	2	2.0	2.0	merged|41668_9	T
merged|41678_7	2	7	7	17	10.7	10.7	merged|41678_7	T
merged|41751_1	2	2	2	2	2.0	2.0	merged|41751_1	T
merged|41787_2	3	4	3	4	3.5	3.5	merged|41787_2	T
merged|41981_5	7	8	9	10	9.5	9.5	merged|41981_5	T
merged|42019_8	2	2	2	2	2.0	2.0	merged|42019_8	T
merged|42020_2	1	2	2	3	3.0	3.0	merged|42020_2	T
merged|42029_14	4	30	6	191	39.2910839161	39.29	merged|42029_14	T
merged|42029_15	2	7	4	10	7.0	7.0	merged|42029_15	T
merged|42030_14	2	2	2	2	2.0	2.0	merged|42030_14	T
merged|42030_18	9	15	10	18	12.4107142857	12.41	merged|42030_18	T
merged|42030_20	1	2	1	2	2.0	2.0	merged|42030_20	T
merged|42030_21	1	5	1	7	3.5	3.5	merged|42030_21	T
merged|42030_5	4	5	5	7	7.0	7.0	merged|42030_5	T
merged|42034_29	1	5	1	6	6.0	6.0	merged|42034_29	T
merged|42056_1	23	26	33	39	39.0	39.0	merged|42056_1	T
merged|42056_10	2	2	2	2	2.0	2.0	merged|42056_10	T
merged|42056_13	5	5	6	6	6.0	6.0	merged|42056_13	T
merged|42056_15	3	9	3	13	6.16666666667	6.17	merged|42056_15	T
