#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B3_FASP_Elite_03222014.psm.txt
#	
#	pep{Run1} = ./OSU_B3_FASP_Elite_03222014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 200
#	Target_Proteins_Before_Filtering = 12882
#	Total_Proteins_Before_Filtering = 13082
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 3513
#	Total_Proteins_After_Filtering = 3515
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000568990042674
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
merged|26979_30	5	5	5	5	5.0	5.0	merged|26979_30	T
merged|26979_46	2	2	2	2	2.0	2.0	merged|26979_46	T
merged|2697_1	1	10	2	26	12.8333333333	12.83	merged|2697_1	T
merged|27101_2	1	3	1	3	2.125	2.13	merged|27101_2	T
merged|27101_3	5	5	11	11	11.0	11.0	merged|27101_3	T
merged|27101_5	2	5	5	8	8.0	8.0	merged|27101_5	T
merged|27151_35	1	4	1	7	4.0	4.0	merged|27151_35	T
merged|27151_36	2	4	2	4	4.0	4.0	merged|27151_36	T
merged|27166_1	1	3	2	7	2.5	2.5	merged|27166_1	T
merged|27166_19	1	3	2	8	3.03333333333	3.03	merged|27166_19	T
merged|27166_21	2	5	2	5	2.9	2.9	merged|27166_21	T
merged|27166_36	1	3	1	3	3.0	3.0	merged|27166_36	T
merged|27324_11	2	4	3	8	4.8	4.8	merged|27324_11	T
merged|27324_9	1	4	1	4	3.5	3.5	merged|27324_9	T
merged|2736_5	1	27	1	46	20.830952381	20.83	merged|2736_5	T
merged|274_6	1	2	1	2	2.0	2.0	merged|274_6	T
merged|2774_25	1	5	1	13	9.8	9.8	merged|2774_25	T
merged|27869_66	1	5	1	5	4.5	4.5	merged|27869_66	T
merged|27909_4	3	3	3	3	3.0	3.0	merged|27909_4	T
merged|27916_12	3	6	4	7	7.0	7.0	merged|27916_12	T
merged|2791_8	1	4	1	8	8.0	8.0	merged|2791_8	T
merged|2802_18	1	5	1	9	7.5	7.5	merged|2802_18	T
merged|2802_21	1	5	2	11	8.08333333333	8.08	merged|2802_21	T
merged|2802_3	1	6	1	9	2.48333333333	2.48	merged|2802_3	T
merged|2802_31	2	10	2	23	12.8333333333	12.83	merged|2802_31	T
merged|2802_35	2	7	2	8	3.5	3.5	merged|2802_35	T
merged|2802_4	1	18	1	114	11.9923635188	11.99	merged|2802_4	T
merged|2802_6	1	5	1	14	3.45396825397	3.45	merged|2802_6	T
merged|2803_1	2	2	3	3	3.0	3.0	merged|2803_1	T
merged|28127_9	3	14	4	20	11.8333333333	11.83	merged|28127_9	T
merged|28131_1	1	7	1	10	4.33333333333	4.33	merged|28131_1	T
merged|2821_7	2	4	2	11	5.0	5.0	merged|2821_7	T
merged|28233_8	1	3	1	4	2.4	2.4	merged|28233_8	T
merged|2826_5	4	5	7	8	7.5	7.5	merged|2826_5	T
merged|28271_8	2	14	3	20	19.0	19.0	merged|28271_8	T
merged|28284_9	2	3	3	4	3.14285714286	3.14	merged|28284_9	T
merged|28303_14	5	5	8	8	8.0	8.0	merged|28303_14	T
merged|28410_2	2	2	2	2	2.0	2.0	merged|28410_2	T
merged|28512_2	6	10	10	14	13.0	13.0	merged|28512_2	T
merged|2852_5	1	2	1	2	2.0	2.0	merged|2852_5	T
merged|285_2	1	3	1	5	3.0	3.0	merged|285_2	T
merged|28606_5	2	9	4	16	9.5	9.5	merged|28606_5	T
merged|2866_31	2	2	2	2	2.0	2.0	merged|2866_31	T
merged|2866_32	1	4	1	5	1.81666666667	1.82	merged|2866_32	T
merged|2866_33	3	4	3	4	3.5	3.5	merged|2866_33	T
merged|28708_11	1	2	1	2	1.5	1.5	merged|28708_11	T
merged|28829_1	2	9	3	12	8.58108108108	8.58	merged|28829_1	T
merged|28829_15	1	2	2	4	4.0	4.0	merged|28829_15	T
merged|28829_3	2	2	3	3	3.0	3.0	merged|28829_3	T
merged|28829_9	2	2	2	2	2.0	2.0	merged|28829_9	T
merged|28841_6	1	8	1	9	6.0	6.0	merged|28841_6	T
merged|28888_1	1	3	1	4	2.5	2.5	merged|28888_1	T
merged|28896_3	1	2	1	2	2.0	2.0	merged|28896_3	T
merged|28905_24	2	6	4	15	7.66666666667	7.67	merged|28905_24	T
merged|28909_10	2	2	3	3	3.0	3.0	merged|28909_10	T
merged|28911_14	2	2	3	3	3.0	3.0	merged|28911_14	T
merged|28951_2	6	6	6	6	6.0	6.0	merged|28951_2	T
merged|29017_30	1	3	1	3	2.0	2.0	merged|29017_30	T
merged|29017_31	10	15	11	18	13.0476190476	13.05	merged|29017_31	T
merged|29032_21	2	2	5	5	5.0	5.0	merged|29032_21	T
merged|29032_27	1	2	1	3	1.5	1.5	merged|29032_27	T
merged|2907_11	1	2	3	4	3.125	3.13	merged|2907_11	T
merged|2907_3	3	6	4	8	7.0	7.0	merged|2907_3	T
merged|29085_23	3	3	3	3	3.0	3.0	merged|29085_23	T
merged|29085_24	8	8	13	13	13.0	13.0	merged|29085_24	T
merged|29085_25	21	21	29	29	29.0	29.0	merged|29085_25	T
merged|29131_1	1	5	2	6	3.25	3.25	merged|29131_1	T
merged|29143_27	1	3	1	4	4.0	4.0	merged|29143_27	T
merged|2928_6	1	10	2	18	8.5	8.5	merged|2928_6	T
merged|2930_2	1	2	2	3	2.5	2.5	merged|2930_2	T
merged|29372_24	4	7	5	10	8.5	8.5	merged|29372_24	T
merged|29432_7	1	4	1	4	2.25	2.25	merged|29432_7	T
merged|29506_1	9	15	13	23	18.1666666667	18.17	merged|29506_1	T
merged|29663_1	3	4	5	6	6.0	6.0	merged|29663_1	T
merged|2976_21	1	4	1	4	4.0	4.0	merged|2976_21	T
merged|2984_1	1	7	1	13	2.4358974359	2.44	merged|2984_1	T
merged|29891_10	3	4	3	4	4.0	4.0	merged|29891_10	T
merged|29891_13	1	14	1	56	7.88522066169	7.89	merged|29891_13	T
merged|29891_5	1	11	2	21	6.31111111111	6.31	merged|29891_5	T
merged|29977_14	2	5	2	7	3.6	3.6	merged|29977_14	T
merged|30000_5	1	2	1	3	1.33333333333	1.33	merged|30000_5	T
merged|30061_1	2	4	2	4	4.0	4.0	merged|30061_1	T
merged|30153_8	1	5	1	8	4.75	4.75	merged|30153_8	T
merged|3017_3	1	10	1	15	3.49166666667	3.49	merged|3017_3	T
merged|30241_3	4	4	5	5	5.0	5.0	merged|30241_3	T
merged|30248_5	2	6	2	10	4.76666666667	4.77	merged|30248_5	T
merged|30248_6	2	15	2	39	27.1666666667	27.17	merged|30248_6	T
merged|30287_2	1	5	1	5	3.33333333333	3.33	merged|30287_2	T
merged|30287_4	2	8	2	11	11.0	11.0	merged|30287_4	T
merged|3030_4	1	7	1	14	5.1	5.1	merged|3030_4	T
merged|30311_3	4	10	4	13	8.25	8.25	merged|30311_3	T
merged|3036_19	1	14	1	23	6.47756410256	6.48	merged|3036_19	T
merged|30375_2	3	3	3	3	3.0	3.0	merged|30375_2	T
merged|30464_1	1	2	1	2	1.07692307692	1.08	merged|30464_1	T
merged|30476_3	1	10	1	30	12.7619047619	12.76	merged|30476_3	T
merged|30516_10	3	6	3	9	7.5	7.5	merged|30516_10	T
merged|30516_8	1	7	1	10	4.5	4.5	merged|30516_8	T
merged|30516_9	1	14	1	23	9.63333333333	9.63	merged|30516_9	T
merged|30521_1	1	3	1	3	1.5	1.5	merged|30521_1	T
merged|30562_2	2	12	2	15	5.55883974516	5.56	merged|30562_2	T
merged|30618_2	9	11	15	18	16.5	16.5	merged|30618_2	T
merged|30624_4	2	7	4	10	7.0	7.0	merged|30624_4	T
merged|30627_6	4	12	25	51	50.5	50.5	merged|30627_6	T
merged|30637_1	1	3	1	4	2.5	2.5	merged|30637_1	T
merged|30643_2	1	6	1	8	5.5	5.5	merged|30643_2	T
merged|30653_1	2	11	2	18	5.04466651525	5.04	merged|30653_1	T
merged|30656_7	1	4	1	4	4.0	4.0	merged|30656_7	T
merged|30725_5	1	8	1	10	10.0	10.0	merged|30725_5	T
merged|30815_5	1	7	1	8	7.5	7.5	merged|30815_5	T
merged|30819_12	1	2	1	3	2.0	2.0	merged|30819_12	T
merged|30839_8	2	15	2	18	3.49507575758	3.5	merged|30839_8	T
merged|30844_2	6	7	13	17	15.0	15.0	merged|30844_2	T
merged|30847_31	1	2	1	2	1.33333333333	1.33	merged|30847_31	T
merged|30860_22	1	4	1	5	2.66666666667	2.67	merged|30860_22	T
merged|30860_6	1	5	2	9	3.5	3.5	merged|30860_6	T
merged|30869_1	7	7	8	8	8.0	8.0	merged|30869_1	T
merged|30876_7	1	2	1	2	1.33333333333	1.33	merged|30876_7	T
merged|30882_21	2	15	2	23	5.0108974359	5.01	merged|30882_21	T
merged|30882_28	1	44	1	109	14.8368131868	14.84	merged|30882_28	T
merged|30960_1	1	5	1	6	4.33333333333	4.33	merged|30960_1	T
merged|30964_12	1	3	1	3	3.0	3.0	merged|30964_12	T
merged|30970_16	1	2	1	2	1.5	1.5	merged|30970_16	T
merged|31091_18	1	2	1	2	1.33333333333	1.33	merged|31091_18	T
merged|3109_2	1	2	1	4	4.0	4.0	merged|3109_2	T
merged|3111_21	1	11	1	106	15.2666666667	15.27	merged|3111_21	T
merged|31182_4	1	6	1	12	4.5	4.5	merged|31182_4	T
merged|31229_2	1	3	1	4	3.0	3.0	merged|31229_2	T
merged|31250_2	2	5	3	8	4.83333333333	4.83	merged|31250_2	T
merged|3131_20	2	5	3	6	4.5	4.5	merged|3131_20	T
merged|31345_19	6	14	6	16	12.6666666667	12.67	merged|31345_19	T
merged|31345_21	2	39	2	260	37.9892857143	37.99	merged|31345_21	T
merged|31534_2	1	13	2	18	16.3333333333	16.33	merged|31534_2	T
merged|31535_1	3	8	3	20	10.0833333333	10.08	merged|31535_1	T
merged|31566_17	8	8	11	11	11.0	11.0	merged|31566_17	T
merged|31642_1	3	3	3	3	3.0	3.0	merged|31642_1	T
merged|31642_2	1	2	1	2	2.0	2.0	merged|31642_2	T
merged|3164_3	1	4	1	4	4.0	4.0	merged|3164_3	T
merged|31764_1	1	4	1	7	1.62745098039	1.63	merged|31764_1	T
merged|3191_23	1	3	1	3	3.0	3.0	merged|3191_23	T
merged|31936_8	2	14	2	18	9.0	9.0	merged|31936_8	T
merged|31978_1	6	18	8	27	15.5	15.5	merged|31978_1	T
merged|32070_1	2	2	2	2	2.0	2.0	merged|32070_1	T
merged|3212_2	1	7	2	10	8.66666666667	8.67	merged|3212_2	T
merged|32175_38	1	6	1	22	6.0	6.0	merged|32175_38	T
merged|3225_14	9	10	14	16	15.0	15.0	merged|3225_14	T
merged|32293_2	3	3	3	3	3.0	3.0	merged|32293_2	T
merged|3230_5	1	4	1	7	2.21428571429	2.21	merged|3230_5	T
merged|32310_18	1	7	1	38	10.4803921569	10.48	merged|32310_18	T
merged|32346_2	1	4	1	5	3.0	3.0	merged|32346_2	T
merged|32403_12	1	6	1	8	6.83333333333	6.83	merged|32403_12	T
merged|32403_15	3	14	4	20	10.6666666667	10.67	merged|32403_15	T
merged|32403_2	3	13	16	46	27.6111111111	27.61	merged|32403_2	T
merged|32415_2	3	3	4	4	4.0	4.0	merged|32415_2	T
merged|3243_3	2	2	3	3	3.0	3.0	merged|3243_3	T
merged|32470_10	1	2	1	2	2.0	2.0	merged|32470_10	T
merged|32479_9	1	4	1	7	3.5	3.5	merged|32479_9	T
merged|32493_3	4	5	7	8	8.0	8.0	merged|32493_3	T
merged|32500_2	2	3	3	4	4.0	4.0	merged|32500_2	T
merged|32510_2	1	2	1	3	2.0	2.0	merged|32510_2	T
merged|32513_14	1	10	1	25	9.61666666667	9.62	merged|32513_14	T
merged|32513_7	1	2	1	2	1.5	1.5	merged|32513_7	T
merged|32608_4	3	9	7	21	14.0	14.0	merged|32608_4	T
merged|32682_7	2	4	2	4	3.0	3.0	merged|32682_7	T
merged|32754_4	1	3	1	3	2.0	2.0	merged|32754_4	T
merged|32777_1	1	8	1	21	7.59523809524	7.6	merged|32777_1	T
merged|32786_2	2	4	2	7	3.66666666667	3.67	merged|32786_2	T
merged|32797_6	1	14	2	32	13.6666666667	13.67	merged|32797_6	T
merged|32802_12	1	2	3	4	4.0	4.0	merged|32802_12	T
merged|32802_3	2	2	2	2	2.0	2.0	merged|32802_3	T
merged|3280_6	4	7	4	7	4.9	4.9	merged|3280_6	T
merged|32812_10	2	3	3	4	4.0	4.0	merged|32812_10	T
merged|32887_4	4	7	5	12	6.3	6.3	merged|32887_4	T
merged|32965_1	1	2	1	2	1.5	1.5	merged|32965_1	T
merged|33005_19	2	2	2	2	2.0	2.0	merged|33005_19	T
merged|3310_33	1	3	1	8	2.16666666667	2.17	merged|3310_33	T
merged|3315_29	2	2	2	2	2.0	2.0	merged|3315_29	T
merged|3316_16	3	7	4	8	5.08333333333	5.08	merged|3316_16	T
merged|33184_14	1	2	1	2	1.5	1.5	merged|33184_14	T
merged|33210_1	5	10	8	15	11.5	11.5	merged|33210_1	T
merged|33288_1	1	4	1	4	1.83333333333	1.83	merged|33288_1	T
merged|3328_12	2	3	3	8	5.5	5.5	merged|3328_12	T
merged|3328_18	1	3	1	3	3.0	3.0	merged|3328_18	T
merged|33302_3	1	3	1	3	3.0	3.0	merged|33302_3	T
merged|33304_17	1	6	2	16	8.5	8.5	merged|33304_17	T
merged|33352_24	5	5	6	6	6.0	6.0	merged|33352_24	T
merged|33352_25	1	5	1	5	5.0	5.0	merged|33352_25	T
merged|33666_1	7	7	8	8	8.0	8.0	merged|33666_1	T
merged|33749_2	2	73	2	207	43.7796703297	43.78	merged|33749_2	T
merged|33749_3	1	56	1	121	25.660696493	25.66	merged|33749_3	T
merged|33947_5	4	7	6	10	8.4	8.4	merged|33947_5	T
merged|33961_8	1	6	1	8	4.33333333333	4.33	merged|33961_8	T
merged|33972_1	3	3	3	3	3.0	3.0	merged|33972_1	T
merged|339_22	2	2	2	2	2.0	2.0	merged|339_22	T
merged|339_23	3	3	3	3	3.0	3.0	merged|339_23	T
merged|339_30	2	2	2	2	2.0	2.0	merged|339_30	T
merged|34054_3	2	5	2	8	2.79411764706	2.79	merged|34054_3	T
merged|34110_5	3	3	4	4	4.0	4.0	merged|34110_5	T
merged|34118_5	1	10	1	11	3.58333333333	3.58	merged|34118_5	T
merged|34155_1	2	6	2	6	6.0	6.0	merged|34155_1	T
merged|34155_5	1	2	2	4	3.0	3.0	merged|34155_5	T
merged|3417_11	1	7	2	15	6.36666666667	6.37	merged|3417_11	T
merged|34274_5	1	2	1	2	2.0	2.0	merged|34274_5	T
merged|34310_10	1	3	1	4	4.0	4.0	merged|34310_10	T
merged|34316_9	6	32	11	70	23.9794011544	23.98	merged|34316_9	T
merged|34332_1	2	5	2	5	5.0	5.0	merged|34332_1	T
merged|34336_2	3	53	3	131	24.1463369963	24.15	merged|34336_2	T
merged|34337_1	1	15	1	26	3.62202380952	3.62	merged|34337_1	T
merged|3434_11	1	2	1	2	2.0	2.0	merged|3434_11	T
merged|3436_16	1	8	1	14	8.0	8.0	merged|3436_16	T
merged|34382_1	1	5	1	9	2.7	2.7	merged|34382_1	T
merged|34393_35	1	2	1	2	2.0	2.0	merged|34393_35	T
merged|34423_2	2	15	7	29	20.8666666667	20.87	merged|34423_2	T
merged|34428_1	1	27	3	53	22.6595971577	22.66	merged|34428_1	T
merged|34473_9	1	2	1	2	2.0	2.0	merged|34473_9	T
merged|34487_4	2	4	5	10	5.29411764706	5.29	merged|34487_4	T
merged|34499_7	1	2	2	5	5.0	5.0	merged|34499_7	T
merged|34506_5	1	6	1	6	3.0	3.0	merged|34506_5	T
merged|34509_2	1	26	1	35	20.65	20.65	merged|34509_2	T
merged|3451_1	1	5	1	8	8.0	8.0	merged|3451_1	T
merged|34523_1	2	5	3	7	7.0	7.0	merged|34523_1	T
merged|34549_2	1	5	1	6	5.5	5.5	merged|34549_2	T
merged|34551_6	1	9	2	14	9.5	9.5	merged|34551_6	T
merged|34555_3	4	5	4	5	5.0	5.0	merged|34555_3	T
merged|34559_2	1	10	1	18	11.0	11.0	merged|34559_2	T
merged|34559_3	2	2	3	3	3.0	3.0	merged|34559_3	T
merged|34561_10	2	5	3	8	5.5	5.5	merged|34561_10	T
merged|34567_5	1	6	1	7	3.83333333333	3.83	merged|34567_5	T
merged|34581_5	1	2	2	3	2.33333333333	2.33	merged|34581_5	T
merged|34582_26	3	3	5	5	5.0	5.0	merged|34582_26	T
merged|34582_7	2	2	2	2	2.0	2.0	merged|34582_7	T
merged|34585_2	1	3	1	4	1.75	1.75	merged|34585_2	T
merged|34585_21	1	2	2	3	2.16666666667	2.17	merged|34585_21	T
merged|34587_10	1	2	1	2	1.5	1.5	merged|34587_10	T
merged|34587_23	1	6	1	7	4.61111111111	4.61	merged|34587_23	T
merged|34587_35	1	28	1	33	22.1589646465	22.16	merged|34587_35	T
merged|34587_42	2	17	3	37	19.3667953668	19.37	merged|34587_42	T
merged|34588_10	1	10	1	28	3.69924242424	3.7	merged|34588_10	T
merged|34589_8	2	2	3	3	3.0	3.0	merged|34589_8	T
merged|3458_6	3	7	3	11	11.0	11.0	merged|3458_6	T
merged|34590_5	3	3	3	3	3.0	3.0	merged|34590_5	T
merged|34591_31	2	2	2	2	2.0	2.0	merged|34591_31	T
merged|34597_2	2	8	2	13	10.5	10.5	merged|34597_2	T
merged|34600_3	4	4	4	4	4.0	4.0	merged|34600_3	T
merged|34655_1	3	3	3	3	3.0	3.0	merged|34655_1	T
merged|34691_1	2	2	4	4	4.0	4.0	merged|34691_1	T
merged|34747_4	1	6	2	8	4.16666666667	4.17	merged|34747_4	T
merged|34820_7	4	4	5	5	5.0	5.0	merged|34820_7	T
merged|34859_1	1	2	1	2	1.5	1.5	merged|34859_1	T
merged|34900_5	2	3	3	4	3.2	3.2	merged|34900_5	T
merged|34947_1	1	16	1	23	11.6666666667	11.67	merged|34947_1	T
merged|34947_3	1	17	1	24	12.4583333333	12.46	merged|34947_3	T
merged|3494_1	1	8	1	17	4.16666666667	4.17	merged|3494_1	T
merged|3494_5	2	2	2	2	2.0	2.0	merged|3494_5	T
merged|3494_9	3	16	3	32	5.11666666667	5.12	merged|3494_9	T
merged|34983_1	1	2	2	10	6.0	6.0	merged|34983_1	T
merged|34983_2	1	3	1	8	1.4375	1.44	merged|34983_2	T
merged|35159_9	2	4	2	4	2.57692307692	2.58	merged|35159_9	T
merged|352_10	7	23	13	175	30.095531401	30.1	merged|352_10	T
merged|3532_4	1	7	1	13	7.03333333333	7.03	merged|3532_4	T
merged|35376_6	1	2	1	2	2.0	2.0	merged|35376_6	T
merged|35484_1	1	2	1	2	2.0	2.0	merged|35484_1	T
merged|35518_33	2	2	2	2	2.0	2.0	merged|35518_33	T
merged|3562_20	2	2	2	2	2.0	2.0	merged|3562_20	T
merged|35645_7	4	5	5	6	5.5	5.5	merged|35645_7	T
merged|35700_1	1	2	1	3	1.33333333333	1.33	merged|35700_1	T
merged|35707_33	3	5	5	10	7.0	7.0	merged|35707_33	T
merged|35739_3	1	24	1	233	45.2296583851	45.23	merged|35739_3	T
merged|35741_2	1	5	1	10	5.5	5.5	merged|35741_2	T
merged|3577_21	1	4	1	4	3.5	3.5	merged|3577_21	T
merged|35787_4	1	2	1	2	2.0	2.0	merged|35787_4	T
merged|35803_7	2	14	3	22	17.5	17.5	merged|35803_7	T
merged|35827_61	2	2	3	3	3.0	3.0	merged|35827_61	T
merged|3587_20	1	4	1	7	4.5	4.5	merged|3587_20	T
merged|35919_1	2	2	2	2	2.0	2.0	merged|35919_1	T
merged|35927_10	2	10	2	31	16.75	16.75	merged|35927_10	T
merged|35932_2	4	7	4	8	5.57692307692	5.58	merged|35932_2	T
merged|35970_6	1	2	2	3	3.0	3.0	merged|35970_6	T
merged|35997_1	1	3	1	3	2.0	2.0	merged|35997_1	T
merged|36060_26	1	2	1	2	1.33333333333	1.33	merged|36060_26	T
merged|36074_13	1	2	1	3	3.0	3.0	merged|36074_13	T
merged|36094_4	2	2	4	4	4.0	4.0	merged|36094_4	T
merged|36098_2	2	12	2	21	21.0	21.0	merged|36098_2	T
merged|36114_2	2	2	3	3	3.0	3.0	merged|36114_2	T
merged|36168_12	4	4	4	4	4.0	4.0	merged|36168_12	T
merged|36168_14	10	18	12	29	13.9899046105	13.99	merged|36168_14	T
merged|36168_15	2	4	2	8	4.66666666667	4.67	merged|36168_15	T
merged|36168_18	7	14	8	20	10.246969697	10.25	merged|36168_18	T
merged|36168_19	10	14	10	17	10.7083333333	10.71	merged|36168_19	T
merged|36169_25	5	7	5	7	5.36904761905	5.37	merged|36169_25	T
merged|36169_27	5	9	5	64	9.35	9.35	merged|36169_27	T
merged|36172_143	2	4	4	8	6.0	6.0	merged|36172_143	T
merged|36175_32	2	8	2	10	6.83333333333	6.83	merged|36175_32	T
merged|36181_143	1	4	1	7	3.66666666667	3.67	merged|36181_143	T
merged|36220_3	1	6	1	7	2.2	2.2	merged|36220_3	T
merged|36255_6	1	5	1	5	5.0	5.0	merged|36255_6	T
merged|3630_3	2	2	2	2	2.0	2.0	merged|3630_3	T
merged|36403_5	1	5	1	7	2.83333333333	2.83	merged|36403_5	T
merged|36403_6	1	2	1	2	1.33333333333	1.33	merged|36403_6	T
merged|36457_1	1	8	1	16	2.92083333333	2.92	merged|36457_1	T
merged|36515_2	4	17	5	28	14.3333333333	14.33	merged|36515_2	T
merged|36515_3	1	9	1	12	7.5	7.5	merged|36515_3	T
merged|36515_4	7	7	8	8	8.0	8.0	merged|36515_4	T
merged|36515_5	1	4	1	4	4.0	4.0	merged|36515_5	T
merged|3667_2	2	13	2	41	17.0666666667	17.07	merged|3667_2	T
merged|3681_1	1	11	1	17	6.99696969697	7.0	merged|3681_1	T
merged|3681_2	1	7	1	16	5.15	5.15	merged|3681_2	T
merged|368_9	1	9	1	15	3.7263805377	3.73	merged|368_9	T
merged|3692_7	1	7	2	14	11.8333333333	11.83	merged|3692_7	T
merged|3697_7	6	14	6	18	12.5833333333	12.58	merged|3697_7	T
merged|3704_26	1	4	1	9	5.66666666667	5.67	merged|3704_26	T
merged|3704_27	1	17	1	24	11.4166666667	11.42	merged|3704_27	T
merged|3713_6	1	4	2	6	4.0	4.0	merged|3713_6	T
merged|37152_4	1	4	2	5	4.5	4.5	merged|37152_4	T
merged|3715_18	2	3	3	5	5.0	5.0	merged|3715_18	T
merged|3715_20	3	4	3	4	4.0	4.0	merged|3715_20	T
merged|3716_22	1	3	1	4	2.5	2.5	merged|3716_22	T
merged|37201_10	4	10	6	16	12.6666666667	12.67	merged|37201_10	T
merged|37201_9	6	25	9	43	27.4166666667	27.42	merged|37201_9	T
merged|37207_1	1	3	1	5	1.8	1.8	merged|37207_1	T
merged|37218_3	1	12	1	15	15.0	15.0	merged|37218_3	T
merged|37221_1	3	3	6	6	6.0	6.0	merged|37221_1	T
merged|37264_1	1	4	1	7	1.79411764706	1.79	merged|37264_1	T
merged|37265_5	2	8	2	20	13.3333333333	13.33	merged|37265_5	T
merged|3726_12	4	5	4	5	5.0	5.0	merged|3726_12	T
merged|3726_40	2	4	2	5	3.5	3.5	merged|3726_40	T
merged|3726_6	1	4	1	5	2.16666666667	2.17	merged|3726_6	T
merged|37292_24	1	19	2	33	7.06793049102	7.07	merged|37292_24	T
merged|37298_7	1	6	1	18	3.55	3.55	merged|37298_7	T
merged|37299_1	1	10	1	19	3.42973856209	3.43	merged|37299_1	T
merged|37299_8	1	10	1	33	8.09774774775	8.1	merged|37299_8	T
merged|37374_1	3	8	3	9	3.8075771189	3.81	merged|37374_1	T
merged|37377_6	2	7	2	10	5.03333333333	5.03	merged|37377_6	T
merged|37448_1	5	19	9	33	18.5833333333	18.58	merged|37448_1	T
merged|37448_4	1	2	1	2	2.0	2.0	merged|37448_4	T
merged|3745_15	1	2	1	2	2.0	2.0	merged|3745_15	T
merged|37485_4	5	6	6	7	6.5	6.5	merged|37485_4	T
merged|37501_1	4	35	9	184	42.7590301855	42.76	merged|37501_1	T
merged|37501_2	1	12	10	41	23.4166666667	23.42	merged|37501_2	T
merged|37508_2	1	6	1	7	7.0	7.0	merged|37508_2	T
merged|37549_6	1	9	1	12	11.0	11.0	merged|37549_6	T
merged|37557_2	1	2	1	2	2.0	2.0	merged|37557_2	T
merged|37649_10	5	12	7	22	8.8042953668	8.8	merged|37649_10	T
merged|37662_3	4	7	7	20	12.1666666667	12.17	merged|37662_3	T
merged|37662_5	5	13	19	31	23.6666666667	23.67	merged|37662_5	T
merged|37664_1	1	3	1	3	1.83333333333	1.83	merged|37664_1	T
merged|37669_3	2	2	2	2	2.0	2.0	merged|37669_3	T
merged|37673_6	2	8	3	14	14.0	14.0	merged|37673_6	T
merged|37675_10	2	15	2	34	16.5	16.5	merged|37675_10	T
merged|37677_14	2	5	3	12	6.85714285714	6.86	merged|37677_14	T
merged|37677_34	2	2	2	2	2.0	2.0	merged|37677_34	T
merged|37677_35	1	6	1	7	3.16666666667	3.17	merged|37677_35	T
merged|37677_51	2	2	2	2	2.0	2.0	merged|37677_51	T
merged|37677_61	1	5	1	6	2.625	2.63	merged|37677_61	T
merged|37680_7	1	5	3	10	6.0	6.0	merged|37680_7	T
merged|37684_21	2	3	2	3	2.25	2.25	merged|37684_21	T
merged|37684_41	3	3	3	3	3.0	3.0	merged|37684_41	T
merged|37685_18	2	3	2	3	2.33333333333	2.33	merged|37685_18	T
merged|37727_32	5	11	9	31	20.0	20.0	merged|37727_32	T
merged|37727_8	3	5	3	5	4.0	4.0	merged|37727_8	T
merged|37727_9	2	2	2	2	2.0	2.0	merged|37727_9	T
merged|3778_12	1	2	1	2	1.5	1.5	merged|3778_12	T
merged|37818_5	3	3	5	5	5.0	5.0	merged|37818_5	T
merged|37889_5	3	3	3	3	3.0	3.0	merged|37889_5	T
merged|37889_6	2	4	3	7	5.0	5.0	merged|37889_6	T
merged|379_2	1	3	1	3	3.0	3.0	merged|379_2	T
merged|38131_8	6	8	6	10	8.5	8.5	merged|38131_8	T
merged|38180_22	4	6	5	7	7.0	7.0	merged|38180_22	T
merged|38180_25	1	6	1	7	6.0	6.0	merged|38180_25	T
merged|38192_7	1	2	1	2	1.5	1.5	merged|38192_7	T
merged|38198_6	1	3	2	4	4.0	4.0	merged|38198_6	T
merged|3819_19	10	10	18	18	18.0	18.0	merged|3819_19	T
merged|3827_23	3	8	3	8	5.0	5.0	merged|3827_23	T
merged|3827_24	5	5	6	6	6.0	6.0	merged|3827_24	T
