#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B4_FASP_Elite_03232014.psm.txt
#	
#	pep{Run1} = ./OSU_B4_FASP_Elite_03232014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 150
#	Target_Proteins_Before_Filtering = 11011
#	Total_Proteins_Before_Filtering = 11161
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 2
#	Target_Proteins_After_Filtering = 2885
#	Total_Proteins_After_Filtering = 2887
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.000692760651195
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
t0|contig-113712000001_2	2	2	2	2	2.0	2.0	t0|contig-113712000001_2	T
t0|contig-11428000007_1	1	3	1	3	1.16666666667	1.17	t0|contig-11428000007_1	T
t0|contig-115110000007_1	1	5	1	5	3.0	3.0	t0|contig-115110000007_1	T
t0|contig-115458000004_1	1	2	1	2	2.0	2.0	t0|contig-115458000004_1	T
t0|contig-115690000014_1	3	4	4	5	4.5	4.5	t0|contig-115690000014_1	T
t0|contig-11574000014_4	9	9	20	20	20.0	20.0	t0|contig-11574000014_4	T
t0|contig-11574000014_5	4	7	8	14	10.0	10.0	t0|contig-11574000014_5	T
t0|contig-11574000014_6	2	6	3	10	10.0	10.0	t0|contig-11574000014_6	T
t0|contig-11574000014_7	1	3	1	3	1.66666666667	1.67	t0|contig-11574000014_7	T
t0|contig-11628000014_1	3	3	4	4	4.0	4.0	t0|contig-11628000014_1	T
t0|contig-1167000011_1	6	6	15	15	15.0	15.0	t0|contig-1167000011_1	T
t0|contig-11740000010_1	1	3	1	3	1.75	1.75	t0|contig-11740000010_1	T
t0|contig-11776000005_33	1	3	1	4	4.0	4.0	t0|contig-11776000005_33	T
t0|contig-11791000005_1	1	3	1	3	2.33333333333	2.33	t0|contig-11791000005_1	T
t0|contig-120332000010_3	1	2	1	2	1.5	1.5	t0|contig-120332000010_3	T
t0|contig-120340000014_2	2	2	2	2	2.0	2.0	t0|contig-120340000014_2	T
t0|contig-120879000013_1	2	2	2	2	2.0	2.0	t0|contig-120879000013_1	T
t0|contig-12123000005_26	1	5	1	7	6.5	6.5	t0|contig-12123000005_26	T
t0|contig-121297000009_3	2	3	2	3	3.0	3.0	t0|contig-121297000009_3	T
t0|contig-121410000002_1	1	2	1	2	1.2	1.2	t0|contig-121410000002_1	T
t0|contig-121462000007_2	1	2	1	2	2.0	2.0	t0|contig-121462000007_2	T
t0|contig-122256000015_1	1	6	1	7	4.78571428571	4.79	t0|contig-122256000015_1	T
t0|contig-1226000007_3	2	2	2	2	2.0	2.0	t0|contig-1226000007_3	T
t0|contig-12273000010_1	3	3	3	3	3.0	3.0	t0|contig-12273000010_1	T
t0|contig-122903000009_1	1	3	1	11	3.3	3.3	t0|contig-122903000009_1	T
t0|contig-123072000012_1	2	7	2	20	6.64705882353	6.65	t0|contig-123072000012_1	T
t0|contig-1231000006_1	1	3	1	3	2.0	2.0	t0|contig-1231000006_1	T
t0|contig-12341000014_1	8	8	10	10	10.0	10.0	t0|contig-12341000014_1	T
t0|contig-124705000001_3	1	3	1	7	3.54	3.54	t0|contig-124705000001_3	T
t0|contig-124774000002_4	2	2	2	2	2.0	2.0	t0|contig-124774000002_4	T
t0|contig-12626000010_5	1	6	1	14	7.3	7.3	t0|contig-12626000010_5	T
t0|contig-126280000003_2	1	3	1	7	7.0	7.0	t0|contig-126280000003_2	T
t0|contig-126558000012_2	2	7	3	13	8.5	8.5	t0|contig-126558000012_2	T
t0|contig-1266000006_2	1	5	1	6	5.0	5.0	t0|contig-1266000006_2	T
t0|contig-1268000004_3	1	3	1	5	3.0	3.0	t0|contig-1268000004_3	T
t0|contig-126950000012_2	1	3	1	3	1.54	1.54	t0|contig-126950000012_2	T
t0|contig-127000000015_3	2	2	2	2	2.0	2.0	t0|contig-127000000015_3	T
t0|contig-1271000010_1	2	2	2	2	2.0	2.0	t0|contig-1271000010_1	T
t0|contig-127318000001_1	2	4	2	5	3.5	3.5	t0|contig-127318000001_1	T
t0|contig-12746000001_3	3	3	3	3	3.0	3.0	t0|contig-12746000001_3	T
t0|contig-127856000005_7	1	2	1	2	1.33333333333	1.33	t0|contig-127856000005_7	T
t0|contig-128086000010_1	3	3	3	3	3.0	3.0	t0|contig-128086000010_1	T
t0|contig-128155000015_2	1	3	1	3	1.16666666667	1.17	t0|contig-128155000015_2	T
t0|contig-128216000006_6	2	3	4	5	4.25	4.25	t0|contig-128216000006_6	T
t0|contig-128219000006_6	10	12	10	12	11.0	11.0	t0|contig-128219000006_6	T
t0|contig-128219000006_7	2	3	2	3	3.0	3.0	t0|contig-128219000006_7	T
t0|contig-128242000006_26	5	5	6	6	6.0	6.0	t0|contig-128242000006_26	T
t0|contig-128325000009_3	2	2	2	2	2.0	2.0	t0|contig-128325000009_3	T
t0|contig-128340000013_5	1	3	1	3	2.0	2.0	t0|contig-128340000013_5	T
t0|contig-128346000013_15	2	2	2	2	2.0	2.0	t0|contig-128346000013_15	T
t0|contig-128375000013_5	3	4	3	5	3.66666666667	3.67	t0|contig-128375000013_5	T
t0|contig-128386000002_1	3	6	3	7	3.4	3.4	t0|contig-128386000002_1	T
t0|contig-128386000002_3	1	2	1	2	1.11111111111	1.11	t0|contig-128386000002_3	T
t0|contig-128419000002_6	5	11	7	17	17.0	17.0	t0|contig-128419000002_6	T
t0|contig-128608000001_3	1	3	1	5	1.4	1.4	t0|contig-128608000001_3	T
t0|contig-128613000001_3	1	2	1	2	2.0	2.0	t0|contig-128613000001_3	T
t0|contig-128644000001_5	2	2	2	2	2.0	2.0	t0|contig-128644000001_5	T
t0|contig-128720000011_7	2	3	2	3	3.0	3.0	t0|contig-128720000011_7	T
t0|contig-128787000008_8	1	11	1	18	4.96111111111	4.96	t0|contig-128787000008_8	T
t0|contig-128816000010_10	1	4	1	7	4.0	4.0	t0|contig-128816000010_10	T
t0|contig-128861000010_3	1	3	1	3	1.54	1.54	t0|contig-128861000010_3	T
t0|contig-128881000008_7	2	5	2	6	4.0	4.0	t0|contig-128881000008_7	T
t0|contig-128901000007_2	3	3	3	3	3.0	3.0	t0|contig-128901000007_2	T
t0|contig-128901000007_3	4	4	4	4	4.0	4.0	t0|contig-128901000007_3	T
t0|contig-129004000003_18	3	8	3	9	6.5	6.5	t0|contig-129004000003_18	T
t0|contig-12903000015_2	1	3	1	3	3.0	3.0	t0|contig-12903000015_2	T
t0|contig-129048000007_7	2	3	2	3	2.5	2.5	t0|contig-129048000007_7	T
t0|contig-129103000007_22	1	4	1	4	1.75	1.75	t0|contig-129103000007_22	T
t0|contig-129122000004_8	1	4	1	4	3.5	3.5	t0|contig-129122000004_8	T
t0|contig-129124000014_3	1	2	1	2	2.0	2.0	t0|contig-129124000014_3	T
t0|contig-129138000014_1	1	3	1	3	1.13333333333	1.13	t0|contig-129138000014_1	T
t0|contig-129200000014_6	3	3	6	6	6.0	6.0	t0|contig-129200000014_6	T
t0|contig-129213000004_2	1	2	1	2	1.5	1.5	t0|contig-129213000004_2	T
t0|contig-129242000004_13	2	4	2	4	3.0	3.0	t0|contig-129242000004_13	T
t0|contig-129242000014_12	2	2	2	2	2.0	2.0	t0|contig-129242000014_12	T
t0|contig-129242000014_18	1	2	1	2	1.5	1.5	t0|contig-129242000014_18	T
t0|contig-129243000004_2	11	11	11	11	11.0	11.0	t0|contig-129243000004_2	T
t0|contig-12_18	3	3	5	5	5.0	5.0	t0|contig-12_18	T
t0|contig-13350000004_9	1	7	1	11	3.66666666667	3.67	t0|contig-13350000004_9	T
t0|contig-13549000006_1	2	2	4	4	4.0	4.0	t0|contig-13549000006_1	T
t0|contig-1363000004_5	1	2	1	3	3.0	3.0	t0|contig-1363000004_5	T
t0|contig-13647000014_1	1	3	1	4	2.16666666667	2.17	t0|contig-13647000014_1	T
t0|contig-13647000014_2	1	8	1	24	10.6470588235	10.65	t0|contig-13647000014_2	T
t0|contig-14234000004_1	1	3	1	3	1.66666666667	1.67	t0|contig-14234000004_1	T
t0|contig-14399000012_1	4	10	4	14	7.20833333333	7.21	t0|contig-14399000012_1	T
t0|contig-14696000001_1	4	4	5	5	5.0	5.0	t0|contig-14696000001_1	T
t0|contig-14701000008_2	1	4	1	14	8.0	8.0	t0|contig-14701000008_2	T
t0|contig-14897000013_3	1	4	1	4	1.75	1.75	t0|contig-14897000013_3	T
t0|contig-15000010_6	2	6	2	7	4.33333333333	4.33	t0|contig-15000010_6	T
t0|contig-1509000006_3	2	2	2	2	2.0	2.0	t0|contig-1509000006_3	T
t0|contig-1524000002_1	2	4	2	4	2.16666666667	2.17	t0|contig-1524000002_1	T
t0|contig-15449000013_1	2	5	3	6	4.5	4.5	t0|contig-15449000013_1	T
t0|contig-15578000000_19	1	4	1	6	6.0	6.0	t0|contig-15578000000_19	T
t0|contig-15578000000_20	2	2	2	2	2.0	2.0	t0|contig-15578000000_20	T
t0|contig-15968000007_2	4	4	4	4	4.0	4.0	t0|contig-15968000007_2	T
t0|contig-15968000007_3	2	4	2	4	4.0	4.0	t0|contig-15968000007_3	T
t0|contig-1645000003_4	1	2	1	2	1.5	1.5	t0|contig-1645000003_4	T
t0|contig-16514000007_2	2	3	2	3	3.0	3.0	t0|contig-16514000007_2	T
t0|contig-168000009_1	1	3	3	5	3.66666666667	3.67	t0|contig-168000009_1	T
t0|contig-17070000005_3	4	8	4	16	6.05882352941	6.06	t0|contig-17070000005_3	T
t0|contig-1709000009_1	2	2	2	2	2.0	2.0	t0|contig-1709000009_1	T
t0|contig-17249000004_1	2	4	2	5	3.5	3.5	t0|contig-17249000004_1	T
t0|contig-1726000003_11	3	3	3	3	3.0	3.0	t0|contig-1726000003_11	T
t0|contig-17505000013_2	3	3	3	3	3.0	3.0	t0|contig-17505000013_2	T
t0|contig-1766000015_9	1	4	1	4	3.33333333333	3.33	t0|contig-1766000015_9	T
t0|contig-1772000011_1	2	2	2	2	2.0	2.0	t0|contig-1772000011_1	T
t0|contig-18000007_1	1	4	1	5	5.0	5.0	t0|contig-18000007_1	T
t0|contig-18122000003_1	1	7	1	10	5.5	5.5	t0|contig-18122000003_1	T
t0|contig-18288000011_1	1	3	1	3	2.0	2.0	t0|contig-18288000011_1	T
t0|contig-18348000014_1	2	4	3	5	3.13333333333	3.13	t0|contig-18348000014_1	T
t0|contig-1901000013_1	1	2	1	5	2.0	2.0	t0|contig-1901000013_1	T
t0|contig-2005000009_1	1	10	1	12	4.66666666667	4.67	t0|contig-2005000009_1	T
t0|contig-2016000005_1	9	13	12	17	16.5	16.5	t0|contig-2016000005_1	T
t0|contig-2062000013_1	1	2	1	2	1.04	1.04	t0|contig-2062000013_1	T
t0|contig-2062000014_1	2	2	2	2	2.0	2.0	t0|contig-2062000014_1	T
t0|contig-21226000007_15	1	6	1	11	3.35	3.35	t0|contig-21226000007_15	T
t0|contig-21423000010_3	2	9	2	30	7.92857142857	7.93	t0|contig-21423000010_3	T
t0|contig-21849000015_2	2	4	2	4	2.64285714286	2.64	t0|contig-21849000015_2	T
t0|contig-21927000005_2	2	5	2	5	3.5	3.5	t0|contig-21927000005_2	T
t0|contig-2226000010_1	2	17	2	113	27.625	27.63	t0|contig-2226000010_1	T
t0|contig-22821000001_1	3	5	3	5	3.54	3.54	t0|contig-22821000001_1	T
t0|contig-22959000005_3	2	3	2	3	3.0	3.0	t0|contig-22959000005_3	T
t0|contig-23049000015_3	3	3	3	3	3.0	3.0	t0|contig-23049000015_3	T
t0|contig-2323000012_2	1	4	1	4	4.0	4.0	t0|contig-2323000012_2	T
t0|contig-2361000004_1	2	2	2	2	2.0	2.0	t0|contig-2361000004_1	T
t0|contig-2402000000_1	1	2	1	2	1.5	1.5	t0|contig-2402000000_1	T
t0|contig-24087000011_2	2	9	2	12	4.35714285714	4.36	t0|contig-24087000011_2	T
t0|contig-24216000010_2	1	3	1	4	3.5	3.5	t0|contig-24216000010_2	T
t0|contig-2468000003_1	1	2	1	2	2.0	2.0	t0|contig-2468000003_1	T
t0|contig-24871000013_3	1	2	1	3	1.66666666667	1.67	t0|contig-24871000013_3	T
t0|contig-2506000015_2	1	2	1	2	1.16666666667	1.17	t0|contig-2506000015_2	T
t0|contig-253000004_2	7	7	10	10	10.0	10.0	t0|contig-253000004_2	T
t0|contig-2531000003_1	1	2	1	2	1.5	1.5	t0|contig-2531000003_1	T
t0|contig-25357000015_2	1	3	1	4	2.5	2.5	t0|contig-25357000015_2	T
t0|contig-25596000002_2	3	3	3	3	3.0	3.0	t0|contig-25596000002_2	T
t0|contig-2566000006_4	2	5	2	7	4.5	4.5	t0|contig-2566000006_4	T
t0|contig-2589000010_2	2	2	2	2	2.0	2.0	t0|contig-2589000010_2	T
t0|contig-25932000001_3	4	13	5	19	19.0	19.0	t0|contig-25932000001_3	T
t0|contig-2686000011_1	1	2	1	2	1.04	1.04	t0|contig-2686000011_1	T
t0|contig-26953000007_1	2	2	2	2	2.0	2.0	t0|contig-26953000007_1	T
t0|contig-26953000007_2	2	2	2	2	2.0	2.0	t0|contig-26953000007_2	T
t0|contig-26960000013_2	4	6	4	6	4.64285714286	4.64	t0|contig-26960000013_2	T
t0|contig-2725000009_1	1	2	1	2	1.25	1.25	t0|contig-2725000009_1	T
t0|contig-27359000006_1	2	2	2	2	2.0	2.0	t0|contig-27359000006_1	T
t0|contig-2746000003_1	1	4	1	5	1.85	1.85	t0|contig-2746000003_1	T
t0|contig-287000003_1	3	3	3	3	3.0	3.0	t0|contig-287000003_1	T
t0|contig-28758000015_1	1	3	1	3	2.0	2.0	t0|contig-28758000015_1	T
t0|contig-288000010_2	2	4	2	4	3.0	3.0	t0|contig-288000010_2	T
t0|contig-28829000009_13	1	5	1	8	2.36111111111	2.36	t0|contig-28829000009_13	T
t0|contig-2893000006_1	1	2	1	2	1.5	1.5	t0|contig-2893000006_1	T
t0|contig-2913000010_1	2	2	2	2	2.0	2.0	t0|contig-2913000010_1	T
t0|contig-2974000004_1	2	2	2	2	2.0	2.0	t0|contig-2974000004_1	T
t0|contig-29788000006_3	1	4	1	5	2.16666666667	2.17	t0|contig-29788000006_3	T
t0|contig-30114000011_4	2	3	2	3	3.0	3.0	t0|contig-30114000011_4	T
t0|contig-3042000009_1	2	2	3	3	3.0	3.0	t0|contig-3042000009_1	T
t0|contig-3043000007_10	2	3	3	4	4.0	4.0	t0|contig-3043000007_10	T
t0|contig-30479000007_1	4	4	5	5	5.0	5.0	t0|contig-30479000007_1	T
t0|contig-3079000005_1	12	12	14	14	14.0	14.0	t0|contig-3079000005_1	T
t0|contig-31284000015_7	1	3	1	3	3.0	3.0	t0|contig-31284000015_7	T
t0|contig-31355000007_1	3	9	5	23	11.9	11.9	t0|contig-31355000007_1	T
t0|contig-3178000002_1	6	6	12	12	12.0	12.0	t0|contig-3178000002_1	T
t0|contig-3188000004_9	1	3	2	4	3.0	3.0	t0|contig-3188000004_9	T
t0|contig-328000005_1	1	4	1	4	3.0	3.0	t0|contig-328000005_1	T
t0|contig-33619000009_2	1	5	1	6	3.16666666667	3.17	t0|contig-33619000009_2	T
t0|contig-33801000001_4	1	2	1	2	2.0	2.0	t0|contig-33801000001_4	T
t0|contig-34188000000_4	1	3	1	3	3.0	3.0	t0|contig-34188000000_4	T
t0|contig-345000014_5	1	3	1	3	3.0	3.0	t0|contig-345000014_5	T
t0|contig-3454000004_2	1	3	1	4	2.0	2.0	t0|contig-3454000004_2	T
t0|contig-34921000003_2	3	4	3	4	3.33333333333	3.33	t0|contig-34921000003_2	T
t0|contig-3557000009_1	1	6	1	13	3.76666666667	3.77	t0|contig-3557000009_1	T
t0|contig-35747000002_1	2	3	2	3	2.33333333333	2.33	t0|contig-35747000002_1	T
t0|contig-366000013_1	1	3	1	3	1.66666666667	1.67	t0|contig-366000013_1	T
t0|contig-3678000014_7	1	2	1	2	1.33333333333	1.33	t0|contig-3678000014_7	T
t0|contig-3726000010_1	4	5	4	5	5.0	5.0	t0|contig-3726000010_1	T
t0|contig-3741000011_1	3	3	5	5	5.0	5.0	t0|contig-3741000011_1	T
t0|contig-3761000015_1	1	3	1	3	1.56666666667	1.57	t0|contig-3761000015_1	T
t0|contig-3779000000_3	1	2	1	2	1.25	1.25	t0|contig-3779000000_3	T
t0|contig-38057000000_1	1	2	1	2	2.0	2.0	t0|contig-38057000000_1	T
t0|contig-38068000003_4	2	3	3	4	4.0	4.0	t0|contig-38068000003_4	T
t0|contig-3816000009_2	1	2	1	2	2.0	2.0	t0|contig-3816000009_2	T
t0|contig-38345000015_2	2	4	2	5	3.5	3.5	t0|contig-38345000015_2	T
t0|contig-38690000003_2	1	5	1	13	3.78571428571	3.79	t0|contig-38690000003_2	T
t0|contig-38690000003_4	4	4	4	4	4.0	4.0	t0|contig-38690000003_4	T
t0|contig-38690000003_5	5	6	5	6	6.0	6.0	t0|contig-38690000003_5	T
t0|contig-39860000010_1	1	2	2	4	3.0	3.0	t0|contig-39860000010_1	T
t0|contig-4042000002_1	1	5	1	12	6.2	6.2	t0|contig-4042000002_1	T
t0|contig-40508000015_4	1	2	1	2	2.0	2.0	t0|contig-40508000015_4	T
t0|contig-40780000015_1	2	2	3	3	3.0	3.0	t0|contig-40780000015_1	T
t0|contig-4087000005_1	3	3	4	4	4.0	4.0	t0|contig-4087000005_1	T
t0|contig-4105000014_1	3	3	3	3	3.0	3.0	t0|contig-4105000014_1	T
t0|contig-417000008_2	2	2	3	3	3.0	3.0	t0|contig-417000008_2	T
t0|contig-42122000015_3	6	6	9	9	9.0	9.0	t0|contig-42122000015_3	T
t0|contig-43168000007_1	6	9	7	14	10.5	10.5	t0|contig-43168000007_1	T
t0|contig-43920000011_10	1	9	1	12	12.0	12.0	t0|contig-43920000011_10	T
t0|contig-4393000011_1	2	2	3	3	3.0	3.0	t0|contig-4393000011_1	T
t0|contig-44289000000_2	1	3	1	3	3.0	3.0	t0|contig-44289000000_2	T
t0|contig-4466000015_1	1	2	1	2	1.125	1.13	t0|contig-4466000015_1	T
t0|contig-45611000004_1	1	3	1	4	2.5	2.5	t0|contig-45611000004_1	T
t0|contig-461000012_1	1	6	1	7	2.6	2.6	t0|contig-461000012_1	T
t0|contig-461000012_2	1	4	1	5	2.6	2.6	t0|contig-461000012_2	T
t0|contig-4617000003_2	5	5	5	5	5.0	5.0	t0|contig-4617000003_2	T
t0|contig-46419000012_1	2	2	2	2	2.0	2.0	t0|contig-46419000012_1	T
t0|contig-46537000005_1	2	6	3	7	7.0	7.0	t0|contig-46537000005_1	T
t0|contig-46537000005_2	1	17	1	45	14.7658730159	14.77	t0|contig-46537000005_2	T
t0|contig-46916000002_3	1	4	1	4	2.14285714286	2.14	t0|contig-46916000002_3	T
t0|contig-47612000015_2	1	3	1	10	2.28571428571	2.29	t0|contig-47612000015_2	T
t0|contig-47820000012_3	1	6	1	6	6.0	6.0	t0|contig-47820000012_3	T
t0|contig-47962000004_8	1	7	1	11	4.69166666667	4.69	t0|contig-47962000004_8	T
t0|contig-4808000014_1	1	4	1	7	2.0	2.0	t0|contig-4808000014_1	T
t0|contig-4821000012_1	2	5	3	8	5.5	5.5	t0|contig-4821000012_1	T
t0|contig-49001000015_2	4	9	6	17	9.83333333333	9.83	t0|contig-49001000015_2	T
t0|contig-49750000000_2	1	2	1	2	1.25	1.25	t0|contig-49750000000_2	T
t0|contig-50138000007_1	2	4	2	4	2.66666666667	2.67	t0|contig-50138000007_1	T
t0|contig-50321000002_2	1	2	1	2	2.0	2.0	t0|contig-50321000002_2	T
t0|contig-50793000007_1	5	5	5	5	5.0	5.0	t0|contig-50793000007_1	T
t0|contig-5090000015_1	2	3	2	3	2.5	2.5	t0|contig-5090000015_1	T
t0|contig-5213000009_14	2	2	2	2	2.0	2.0	t0|contig-5213000009_14	T
t0|contig-52749000007_1	4	9	5	13	7.66666666667	7.67	t0|contig-52749000007_1	T
t0|contig-52887000010_2	3	3	3	3	3.0	3.0	t0|contig-52887000010_2	T
t0|contig-5354000008_21	1	7	1	7	4.75	4.75	t0|contig-5354000008_21	T
t0|contig-54207000012_1	2	2	2	2	2.0	2.0	t0|contig-54207000012_1	T
t0|contig-54962000004_1	1	3	1	3	1.4	1.4	t0|contig-54962000004_1	T
t0|contig-55063000007_4	1	2	1	2	1.04	1.04	t0|contig-55063000007_4	T
t0|contig-55392000001_1	1	2	1	2	1.5	1.5	t0|contig-55392000001_1	T
t0|contig-5546000010_1	1	2	1	2	2.0	2.0	t0|contig-5546000010_1	T
t0|contig-56177000003_2	2	2	2	2	2.0	2.0	t0|contig-56177000003_2	T
t0|contig-56585000001_2	6	15	6	17	7.90313131313	7.9	t0|contig-56585000001_2	T
t0|contig-5705000015_12	3	5	3	5	5.0	5.0	t0|contig-5705000015_12	T
t0|contig-5716000011_3	2	2	2	2	2.0	2.0	t0|contig-5716000011_3	T
t0|contig-57758000003_1	3	4	3	4	3.5	3.5	t0|contig-57758000003_1	T
t0|contig-57900000007_1	1	2	1	2	1.33333333333	1.33	t0|contig-57900000007_1	T
t0|contig-58046000008_1	1	3	1	4	4.0	4.0	t0|contig-58046000008_1	T
t0|contig-58106000015_2	1	6	1	7	2.6	2.6	t0|contig-58106000015_2	T
t0|contig-5859000000_16	1	4	1	4	2.5	2.5	t0|contig-5859000000_16	T
t0|contig-60085000006_2	3	3	4	4	4.0	4.0	t0|contig-60085000006_2	T
t0|contig-610000002_44	1	4	2	5	2.75	2.75	t0|contig-610000002_44	T
t0|contig-61601000002_10	1	2	1	2	2.0	2.0	t0|contig-61601000002_10	T
t0|contig-61601000002_4	3	4	3	4	3.2	3.2	t0|contig-61601000002_4	T
t0|contig-61932000004_1	1	4	2	6	2.4	2.4	t0|contig-61932000004_1	T
t0|contig-62499000014_1	3	3	3	3	3.0	3.0	t0|contig-62499000014_1	T
t0|contig-6282000003_1	2	2	2	2	2.0	2.0	t0|contig-6282000003_1	T
t0|contig-6287000003_14	1	10	1	18	4.26834733894	4.27	t0|contig-6287000003_14	T
t0|contig-6306000007_1	8	8	11	11	11.0	11.0	t0|contig-6306000007_1	T
t0|contig-63161000010_1	1	5	1	8	4.5	4.5	t0|contig-63161000010_1	T
t0|contig-6382000010_9	1	3	1	4	1.75	1.75	t0|contig-6382000010_9	T
t0|contig-65141000005_3	1	4	1	5	3.0	3.0	t0|contig-65141000005_3	T
t0|contig-65282000012_1	1	2	1	2	1.5	1.5	t0|contig-65282000012_1	T
t0|contig-65290000009_1	5	5	5	5	5.0	5.0	t0|contig-65290000009_1	T
t0|contig-6545000002_103	4	4	5	5	5.0	5.0	t0|contig-6545000002_103	T
t0|contig-6609000015_1	4	4	4	4	4.0	4.0	t0|contig-6609000015_1	T
t0|contig-6633000008_1	1	5	1	7	4.0	4.0	t0|contig-6633000008_1	T
t0|contig-67054000011_5	1	3	1	3	2.5	2.5	t0|contig-67054000011_5	T
t0|contig-68556000007_1	1	3	1	3	1.66666666667	1.67	t0|contig-68556000007_1	T
t0|contig-69523000009_2	2	2	2	2	2.0	2.0	t0|contig-69523000009_2	T
t0|contig-70000007_1	1	2	1	3	1.15384615385	1.15	t0|contig-70000007_1	T
t0|contig-7025000002_3	2	3	2	3	2.33333333333	2.33	t0|contig-7025000002_3	T
t0|contig-7039000000_1	3	3	5	5	5.0	5.0	t0|contig-7039000000_1	T
t0|contig-70519000002_1	2	5	2	12	7.0	7.0	t0|contig-70519000002_1	T
t0|contig-7061000007_1	1	2	2	3	2.33333333333	2.33	t0|contig-7061000007_1	T
t0|contig-7154000010_1	7	7	7	7	7.0	7.0	t0|contig-7154000010_1	T
t0|contig-71802000007_14	1	20	1	146	36.125	36.13	t0|contig-71802000007_14	T
t0|contig-7192000004_3	3	6	3	8	8.0	8.0	t0|contig-7192000004_3	T
t0|contig-736000007_5	1	2	1	2	2.0	2.0	t0|contig-736000007_5	T
t0|contig-73615000010_1	1	3	1	3	2.5	2.5	t0|contig-73615000010_1	T
t0|contig-74150000011_1	1	3	1	5	2.56666666667	2.57	t0|contig-74150000011_1	T
t0|contig-74456000009_4	1	6	1	10	7.5	7.5	t0|contig-74456000009_4	T
t0|contig-75108000007_2	1	3	1	3	1.33333333333	1.33	t0|contig-75108000007_2	T
t0|contig-75121000012_1	1	7	1	11	5.66666666667	5.67	t0|contig-75121000012_1	T
t0|contig-75368000008_1	1	2	1	2	1.33333333333	1.33	t0|contig-75368000008_1	T
t0|contig-75490000008_4	2	2	2	2	2.0	2.0	t0|contig-75490000008_4	T
t0|contig-75540000013_1	10	10	16	16	16.0	16.0	t0|contig-75540000013_1	T
t0|contig-7663000006_13	1	2	1	3	1.66666666667	1.67	t0|contig-7663000006_13	T
t0|contig-77088000005_2	1	5	1	6	3.5	3.5	t0|contig-77088000005_2	T
t0|contig-77777000003_2	2	2	3	3	3.0	3.0	t0|contig-77777000003_2	T
t0|contig-78041000013_3	2	2	2	2	2.0	2.0	t0|contig-78041000013_3	T
t0|contig-78752000009_2	2	2	2	2	2.0	2.0	t0|contig-78752000009_2	T
t0|contig-79058000003_3	2	8	2	33	22.0	22.0	t0|contig-79058000003_3	T
t0|contig-79920000005_1	1	3	1	3	1.66666666667	1.67	t0|contig-79920000005_1	T
t0|contig-80249000008_1	1	3	1	8	2.41666666667	2.42	t0|contig-80249000008_1	T
t0|contig-82000008_3	2	3	2	3	3.0	3.0	t0|contig-82000008_3	T
t0|contig-82112000010_1	2	3	2	3	3.0	3.0	t0|contig-82112000010_1	T
t0|contig-82252000002_1	2	2	2	2	2.0	2.0	t0|contig-82252000002_1	T
t0|contig-84116000011_5	1	3	1	3	3.0	3.0	t0|contig-84116000011_5	T
t0|contig-84267000006_3	1	4	1	9	5.0	5.0	t0|contig-84267000006_3	T
t0|contig-852000010_3	2	8	2	25	5.77777777778	5.78	t0|contig-852000010_3	T
t0|contig-88052000000_1	1	4	1	6	3.04	3.04	t0|contig-88052000000_1	T
t0|contig-88770000013_1	3	4	3	4	4.0	4.0	t0|contig-88770000013_1	T
t0|contig-88942000010_1	2	2	2	2	2.0	2.0	t0|contig-88942000010_1	T
t0|contig-90986000002_1	2	6	2	8	5.0	5.0	t0|contig-90986000002_1	T
t0|contig-9153000004_3	1	3	5	7	6.2	6.2	t0|contig-9153000004_3	T
t0|contig-91837000013_1	1	7	1	8	3.41666666667	3.42	t0|contig-91837000013_1	T
t0|contig-9184000014_6	1	4	1	4	4.0	4.0	t0|contig-9184000014_6	T
t0|contig-9225000006_1	1	2	1	2	1.5	1.5	t0|contig-9225000006_1	T
