#	########################################
#	##### Peptide Assembling by Sipros #####
#	########################################
#	
#	###############
#	# Input Files #
#	###############
#	
#	[Input_Files]
#	
#	psm{Run1} = ./OSU_B1_FASP_Elite_03212014.psm.txt
#	
#	pep{Run1} = ./OSU_B1_FASP_Elite_03212014.pep.txt
#	
#	########################
#	# Filtering Parameters #
#	########################
#	
#	[Protein_Identification]
#	
#	# Minimum number of peptides per protein
#	Min_Peptide_Per_Protein = 2
#	
#	# Minimum number of unique peptides per protein
#	Min_Unique_Peptide_Per_Protein = 1
#	
#	#######################
#	# Statistical Results #
#	#######################
#	
#	[Statistical_Results]
#	
#	# Numbers of proteins before filtering
#	Decoy_Proteins_Before_Filtering = 192
#	Target_Proteins_Before_Filtering = 12601
#	Total_Proteins_Before_Filtering = 12793
#	
#	# Numbers of proteins after filtering
#	Decoy_Proteins_After_Filtering = 1
#	Target_Proteins_After_Filtering = 3378
#	Total_Proteins_After_Filtering = 3379
#	
#	# Protein FDR = Decoy_Proteins_After_Filtering / Total_Proteins_After_Filtering
#	Protein_FDR = 0.00029594554602
#	
#	################
#	# Column Names #
#	################
#	
#	[Column_Names]
#	ProteinID = Names of the protein
#	Run#_UniquePeptideCounts = Number of unique peptides in a run
#	Run#_TotalPeptideCounts = Number of all peptides in a run
#	Run#_UniqueSpectrumCounts = Number of unique PSM in a run
#	Run#_TotalSpectrumCounts = Number of all PSM in a run
#	Run#_BalancedSpectrumCounts = Balanced spectrum count in a run
#	Run#_NormalizedBalancedSpectrumCounts = Normalized Balanced spectrum count in a run
#	ProteinDescription = Protein description
#	TargetMatch = T for target match and F for decoy match
#	
ProteinID	Run1_UniquePeptideCounts	Run1_TotalPeptideCounts	Run1_UniqueSpectrumCounts	Run1_TotalSpectrumCounts	Run1_BalancedSpectrumCounts	Run1_NormalizedBalancedSpectrumCounts	ProteinDescription	TargetMatch
t0|contig-129204000014_29	1	7	1	8	5.28333333333	5.28	t0|contig-129204000014_29	T
t0|contig-129204000014_32	1	3	1	3	1.4	1.4	t0|contig-129204000014_32	T
t0|contig-129210000004_5	1	11	1	24	7.24372294372	7.24	t0|contig-129210000004_5	T
t0|contig-129242000014_5	1	2	1	2	2.0	2.0	t0|contig-129242000014_5	T
t0|contig-129243000004_2	9	9	12	12	12.0	12.0	t0|contig-129243000004_2	T
t0|contig-12_18	4	4	4	4	4.0	4.0	t0|contig-12_18	T
t0|contig-13193000004_1	2	3	3	4	3.25	3.25	t0|contig-13193000004_1	T
t0|contig-13258000013_1	1	2	1	2	1.2	1.2	t0|contig-13258000013_1	T
t0|contig-1341000011_10	3	6	3	6	4.0	4.0	t0|contig-1341000011_10	T
t0|contig-13549000006_1	3	3	4	4	4.0	4.0	t0|contig-13549000006_1	T
t0|contig-1363000004_12	1	5	1	6	5.0	5.0	t0|contig-1363000004_12	T
t0|contig-1363000004_14	1	2	1	2	2.0	2.0	t0|contig-1363000004_14	T
t0|contig-13647000014_2	2	8	5	23	9.2	9.2	t0|contig-13647000014_2	T
t0|contig-14234000004_1	1	2	1	2	1.5	1.5	t0|contig-14234000004_1	T
t0|contig-14399000012_1	3	7	3	13	5.59090909091	5.59	t0|contig-14399000012_1	T
t0|contig-1440000005_4	1	3	1	4	1.9	1.9	t0|contig-1440000005_4	T
t0|contig-14459000003_1	1	3	1	4	3.5	3.5	t0|contig-14459000003_1	T
t0|contig-14528000000_7	1	3	1	3	3.0	3.0	t0|contig-14528000000_7	T
t0|contig-14696000001_1	4	4	11	11	11.0	11.0	t0|contig-14696000001_1	T
t0|contig-14897000013_3	2	7	2	9	4.5	4.5	t0|contig-14897000013_3	T
t0|contig-15000010_6	1	5	1	5	2.83333333333	2.83	t0|contig-15000010_6	T
t0|contig-15044000000_4	1	3	1	3	2.11111111111	2.11	t0|contig-15044000000_4	T
t0|contig-15114000004_4	2	7	2	14	7.1	7.1	t0|contig-15114000004_4	T
t0|contig-15189000006_2	2	2	2	2	2.0	2.0	t0|contig-15189000006_2	T
t0|contig-1524000002_1	3	4	4	5	4.11111111111	4.11	t0|contig-1524000002_1	T
t0|contig-15578000000_20	2	2	2	2	2.0	2.0	t0|contig-15578000000_20	T
t0|contig-15968000007_2	2	3	2	3	3.0	3.0	t0|contig-15968000007_2	T
t0|contig-15968000007_3	1	4	1	5	3.5	3.5	t0|contig-15968000007_3	T
t0|contig-1598000002_1	2	3	2	5	3.0	3.0	t0|contig-1598000002_1	T
t0|contig-1645000003_4	1	2	1	2	1.5	1.5	t0|contig-1645000003_4	T
t0|contig-168000009_1	2	3	6	7	6.2	6.2	t0|contig-168000009_1	T
t0|contig-17070000005_3	4	10	5	13	7.0	7.0	t0|contig-17070000005_3	T
t0|contig-17249000004_1	1	2	1	2	1.5	1.5	t0|contig-17249000004_1	T
t0|contig-1772000011_1	2	2	2	2	2.0	2.0	t0|contig-1772000011_1	T
t0|contig-18122000003_1	2	8	4	18	11.0	11.0	t0|contig-18122000003_1	T
t0|contig-18288000011_1	1	2	1	2	1.5	1.5	t0|contig-18288000011_1	T
t0|contig-18348000014_1	2	3	2	5	2.23076923077	2.23	t0|contig-18348000014_1	T
t0|contig-1985000015_6	1	2	1	2	2.0	2.0	t0|contig-1985000015_6	T
t0|contig-2016000005_1	7	10	10	15	14.5	14.5	t0|contig-2016000005_1	T
t0|contig-2062000013_1	1	5	1	5	2.43333333333	2.43	t0|contig-2062000013_1	T
t0|contig-2062000014_1	2	2	3	3	3.0	3.0	t0|contig-2062000014_1	T
t0|contig-20955000003_1	1	2	1	2	1.5	1.5	t0|contig-20955000003_1	T
t0|contig-21226000007_15	2	10	3	22	6.40476190476	6.4	t0|contig-21226000007_15	T
t0|contig-2140000008_1	2	2	2	2	2.0	2.0	t0|contig-2140000008_1	T
t0|contig-21423000010_3	1	8	1	54	9.38333333333	9.38	t0|contig-21423000010_3	T
t0|contig-21849000015_2	5	8	6	10	7.34285714286	7.34	t0|contig-21849000015_2	T
t0|contig-21927000005_2	3	7	3	8	5.5	5.5	t0|contig-21927000005_2	T
t0|contig-2219000015_4	4	4	4	4	4.0	4.0	t0|contig-2219000015_4	T
t0|contig-2226000010_1	3	24	3	175	37.0095959596	37.01	t0|contig-2226000010_1	T
t0|contig-2280000004_1	1	2	1	2	1.16666666667	1.17	t0|contig-2280000004_1	T
t0|contig-22841000010_2	3	3	3	3	3.0	3.0	t0|contig-22841000010_2	T
t0|contig-22845000006_2	1	3	1	4	4.0	4.0	t0|contig-22845000006_2	T
t0|contig-23000009_12	1	2	1	11	3.5	3.5	t0|contig-23000009_12	T
t0|contig-23049000015_3	3	3	3	3	3.0	3.0	t0|contig-23049000015_3	T
t0|contig-23123000011_2	1	6	2	10	10.0	10.0	t0|contig-23123000011_2	T
t0|contig-2323000012_2	1	2	1	2	1.5	1.5	t0|contig-2323000012_2	T
t0|contig-23401000008_4	1	3	1	4	2.14285714286	2.14	t0|contig-23401000008_4	T
t0|contig-2361000004_1	2	2	3	3	3.0	3.0	t0|contig-2361000004_1	T
t0|contig-24871000013_3	1	2	1	3	1.66666666667	1.67	t0|contig-24871000013_3	T
t0|contig-2506000015_2	1	2	1	2	1.11111111111	1.11	t0|contig-2506000015_2	T
t0|contig-253000004_2	3	3	6	6	6.0	6.0	t0|contig-253000004_2	T
t0|contig-25357000015_2	3	5	3	7	5.0	5.0	t0|contig-25357000015_2	T
t0|contig-2566000006_4	1	3	1	4	2.5	2.5	t0|contig-2566000006_4	T
t0|contig-25827000006_3	2	2	3	3	3.0	3.0	t0|contig-25827000006_3	T
t0|contig-25834000010_3	1	12	1	17	11.5	11.5	t0|contig-25834000010_3	T
t0|contig-25932000001_3	4	13	4	17	15.1666666667	15.17	t0|contig-25932000001_3	T
t0|contig-2596000010_2	1	5	1	7	2.5	2.5	t0|contig-2596000010_2	T
t0|contig-26174000010_1	1	4	1	5	2.0	2.0	t0|contig-26174000010_1	T
t0|contig-26821000003_1	5	6	6	9	9.0	9.0	t0|contig-26821000003_1	T
t0|contig-26953000007_1	3	6	3	7	6.0	6.0	t0|contig-26953000007_1	T
t0|contig-26953000007_2	2	3	2	3	3.0	3.0	t0|contig-26953000007_2	T
t0|contig-26960000013_2	2	4	2	4	2.34285714286	2.34	t0|contig-26960000013_2	T
t0|contig-282000012_3	2	3	2	3	3.0	3.0	t0|contig-282000012_3	T
t0|contig-2824000011_3	3	3	4	4	4.0	4.0	t0|contig-2824000011_3	T
t0|contig-287000003_1	2	2	2	2	2.0	2.0	t0|contig-287000003_1	T
t0|contig-287000003_2	2	2	2	2	2.0	2.0	t0|contig-287000003_2	T
t0|contig-28758000015_1	2	6	2	6	4.83333333333	4.83	t0|contig-28758000015_1	T
t0|contig-28829000009_5	2	3	2	3	3.0	3.0	t0|contig-28829000009_5	T
t0|contig-28829000009_7	2	2	2	2	2.0	2.0	t0|contig-28829000009_7	T
t0|contig-2913000010_1	1	2	1	2	2.0	2.0	t0|contig-2913000010_1	T
t0|contig-296000013_23	1	2	1	2	2.0	2.0	t0|contig-296000013_23	T
t0|contig-30114000011_4	2	8	3	12	4.575	4.58	t0|contig-30114000011_4	T
t0|contig-3042000009_1	2	2	3	3	3.0	3.0	t0|contig-3042000009_1	T
t0|contig-3043000007_10	3	5	4	6	5.0	5.0	t0|contig-3043000007_10	T
t0|contig-30479000007_1	6	6	6	6	6.0	6.0	t0|contig-30479000007_1	T
t0|contig-3062000012_2	3	3	10	10	10.0	10.0	t0|contig-3062000012_2	T
t0|contig-3079000005_1	7	7	7	7	7.0	7.0	t0|contig-3079000005_1	T
t0|contig-3098000015_1	2	2	2	2	2.0	2.0	t0|contig-3098000015_1	T
t0|contig-31355000007_1	1	5	2	18	9.0	9.0	t0|contig-31355000007_1	T
t0|contig-3165000013_2	1	4	1	4	1.42857142857	1.43	t0|contig-3165000013_2	T
t0|contig-3178000002_1	6	6	17	17	17.0	17.0	t0|contig-3178000002_1	T
t0|contig-3188000004_9	2	4	3	5	4.0	4.0	t0|contig-3188000004_9	T
t0|contig-31978000001_1	1	3	1	3	3.0	3.0	t0|contig-31978000001_1	T
t0|contig-32465000010_2	1	5	1	9	4.5	4.5	t0|contig-32465000010_2	T
t0|contig-328000005_1	1	4	1	6	3.5	3.5	t0|contig-328000005_1	T
t0|contig-3507000012_1	2	2	3	3	3.0	3.0	t0|contig-3507000012_1	T
t0|contig-35521000007_4	1	2	1	2	1.5	1.5	t0|contig-35521000007_4	T
t0|contig-35747000002_1	1	2	1	2	2.0	2.0	t0|contig-35747000002_1	T
t0|contig-35747000002_3	2	2	3	3	3.0	3.0	t0|contig-35747000002_3	T
t0|contig-3599000008_1	1	2	1	2	1.5	1.5	t0|contig-3599000008_1	T
t0|contig-36037000013_1	1	2	1	2	2.0	2.0	t0|contig-36037000013_1	T
t0|contig-36047000001_4	2	2	2	2	2.0	2.0	t0|contig-36047000001_4	T
t0|contig-366000013_1	3	3	3	3	3.0	3.0	t0|contig-366000013_1	T
t0|contig-36674000007_2	1	4	1	11	4.33333333333	4.33	t0|contig-36674000007_2	T
t0|contig-3726000010_1	4	5	6	8	8.0	8.0	t0|contig-3726000010_1	T
t0|contig-3741000011_1	3	3	6	6	6.0	6.0	t0|contig-3741000011_1	T
t0|contig-38000000_4	1	5	2	8	3.33333333333	3.33	t0|contig-38000000_4	T
t0|contig-38068000003_4	1	2	1	2	2.0	2.0	t0|contig-38068000003_4	T
t0|contig-38323000004_1	1	21	2	40	6.97065018315	6.97	t0|contig-38323000004_1	T
t0|contig-38345000015_2	1	3	1	4	2.5	2.5	t0|contig-38345000015_2	T
t0|contig-3848000012_13	2	2	3	3	3.0	3.0	t0|contig-3848000012_13	T
t0|contig-3858000007_1	2	2	2	2	2.0	2.0	t0|contig-3858000007_1	T
t0|contig-3866000007_1	1	2	1	2	2.0	2.0	t0|contig-3866000007_1	T
t0|contig-38690000003_2	4	5	5	7	6.0	6.0	t0|contig-38690000003_2	T
t0|contig-38690000003_4	5	5	6	6	6.0	6.0	t0|contig-38690000003_4	T
t0|contig-38690000003_5	6	7	7	9	9.0	9.0	t0|contig-38690000003_5	T
t0|contig-3907000006_1	2	2	2	2	2.0	2.0	t0|contig-3907000006_1	T
t0|contig-3966000009_1	1	2	1	3	3.0	3.0	t0|contig-3966000009_1	T
t0|contig-39840000002_1	1	8	1	12	6.68333333333	6.68	t0|contig-39840000002_1	T
t0|contig-40514000015_34	4	5	4	5	4.5	4.5	t0|contig-40514000015_34	T
t0|contig-40700000004_2	2	2	2	2	2.0	2.0	t0|contig-40700000004_2	T
t0|contig-40780000015_1	4	4	5	5	5.0	5.0	t0|contig-40780000015_1	T
t0|contig-4127000003_1	3	3	3	3	3.0	3.0	t0|contig-4127000003_1	T
t0|contig-417000008_2	1	2	1	2	1.5	1.5	t0|contig-417000008_2	T
t0|contig-4176000011_1	1	14	1	21	7.94217948718	7.94	t0|contig-4176000011_1	T
t0|contig-4184000003_1	2	2	2	2	2.0	2.0	t0|contig-4184000003_1	T
t0|contig-42122000015_3	8	8	29	29	29.0	29.0	t0|contig-42122000015_3	T
t0|contig-42660000006_2	1	2	1	2	1.5	1.5	t0|contig-42660000006_2	T
t0|contig-43168000007_1	1	4	2	6	6.0	6.0	t0|contig-43168000007_1	T
t0|contig-43920000011_10	1	6	1	9	9.0	9.0	t0|contig-43920000011_10	T
t0|contig-4393000011_1	4	4	9	9	9.0	9.0	t0|contig-4393000011_1	T
t0|contig-44289000000_2	1	4	1	5	4.5	4.5	t0|contig-44289000000_2	T
t0|contig-45054000001_3	2	3	2	3	2.5	2.5	t0|contig-45054000001_3	T
t0|contig-4510000003_2	2	2	2	2	2.0	2.0	t0|contig-4510000003_2	T
t0|contig-4546000010_1	1	3	1	3	3.0	3.0	t0|contig-4546000010_1	T
t0|contig-45611000004_1	2	4	2	5	3.5	3.5	t0|contig-45611000004_1	T
t0|contig-461000012_2	1	4	1	5	2.75	2.75	t0|contig-461000012_2	T
t0|contig-4617000003_2	5	8	5	9	9.0	9.0	t0|contig-4617000003_2	T
t0|contig-46419000012_1	3	3	3	3	3.0	3.0	t0|contig-46419000012_1	T
t0|contig-46444000014_1	2	2	4	4	4.0	4.0	t0|contig-46444000014_1	T
t0|contig-46537000005_1	2	4	6	10	10.0	10.0	t0|contig-46537000005_1	T
t0|contig-46537000005_2	2	23	2	54	18.6777777778	18.68	t0|contig-46537000005_2	T
t0|contig-46916000002_3	5	8	7	11	8.34285714286	8.34	t0|contig-46916000002_3	T
t0|contig-4699000003_3	1	2	1	2	2.0	2.0	t0|contig-4699000003_3	T
t0|contig-47113000008_3	2	3	4	6	5.0	5.0	t0|contig-47113000008_3	T
t0|contig-4722000002_2	1	6	1	15	3.2380952381	3.24	t0|contig-4722000002_2	T
t0|contig-47531000006_2	1	8	1	11	7.5	7.5	t0|contig-47531000006_2	T
t0|contig-4821000012_1	1	3	1	4	2.5	2.5	t0|contig-4821000012_1	T
t0|contig-48398000007_1	1	4	1	6	2.0	2.0	t0|contig-48398000007_1	T
t0|contig-4865000012_2	3	8	4	9	8.33333333333	8.33	t0|contig-4865000012_2	T
t0|contig-48755000012_3	3	3	3	3	3.0	3.0	t0|contig-48755000012_3	T
t0|contig-49001000015_2	7	12	13	24	16.25	16.25	t0|contig-49001000015_2	T
t0|contig-4912000005_1	2	2	2	2	2.0	2.0	t0|contig-4912000005_1	T
t0|contig-49890000005_1	2	10	2	14	4.19047619048	4.19	t0|contig-49890000005_1	T
t0|contig-49890000005_3	3	4	3	4	4.0	4.0	t0|contig-49890000005_3	T
t0|contig-50793000007_1	5	5	5	5	5.0	5.0	t0|contig-50793000007_1	T
t0|contig-51000008_2	2	2	2	2	2.0	2.0	t0|contig-51000008_2	T
t0|contig-52234000004_2	1	4	1	38	3.3	3.3	t0|contig-52234000004_2	T
t0|contig-52749000007_1	5	9	8	14	9.44444444444	9.44	t0|contig-52749000007_1	T
t0|contig-5321000004_2	1	2	1	3	1.5	1.5	t0|contig-5321000004_2	T
t0|contig-53804000002_1	7	7	10	10	10.0	10.0	t0|contig-53804000002_1	T
t0|contig-54239000004_2	1	3	1	4	3.33333333333	3.33	t0|contig-54239000004_2	T
t0|contig-54354000005_2	1	2	1	2	2.0	2.0	t0|contig-54354000005_2	T
t0|contig-54867000010_7	2	5	2	9	3.04444444444	3.04	t0|contig-54867000010_7	T
t0|contig-54962000004_1	1	3	1	4	1.5	1.5	t0|contig-54962000004_1	T
t0|contig-55392000001_1	3	4	3	4	4.0	4.0	t0|contig-55392000001_1	T
t0|contig-55707000001_1	1	3	1	7	1.42857142857	1.43	t0|contig-55707000001_1	T
t0|contig-55825000003_1	3	3	3	3	3.0	3.0	t0|contig-55825000003_1	T
t0|contig-56585000001_2	5	8	6	11	6.73384615385	6.73	t0|contig-56585000001_2	T
t0|contig-5705000015_10	1	9	1	9	5.23333333333	5.23	t0|contig-5705000015_10	T
t0|contig-5705000015_12	2	3	2	3	3.0	3.0	t0|contig-5705000015_12	T
t0|contig-57062000015_1	1	2	1	2	1.125	1.13	t0|contig-57062000015_1	T
t0|contig-57758000003_1	5	7	6	10	8.0	8.0	t0|contig-57758000003_1	T
t0|contig-57900000007_1	1	4	2	6	2.98717948718	2.99	t0|contig-57900000007_1	T
t0|contig-5859000000_16	1	3	1	3	3.0	3.0	t0|contig-5859000000_16	T
t0|contig-58854000005_3	2	5	2	7	7.0	7.0	t0|contig-58854000005_3	T
t0|contig-590000010_1	1	4	1	5	1.875	1.88	t0|contig-590000010_1	T
t0|contig-59659000013_1	1	2	1	3	2.0	2.0	t0|contig-59659000013_1	T
t0|contig-5995000001_1	1	2	1	2	2.0	2.0	t0|contig-5995000001_1	T
t0|contig-60085000006_2	2	2	3	3	3.0	3.0	t0|contig-60085000006_2	T
t0|contig-60166000014_4	2	3	2	3	3.0	3.0	t0|contig-60166000014_4	T
t0|contig-60189000010_1	1	3	1	4	2.5	2.5	t0|contig-60189000010_1	T
t0|contig-60415000010_1	1	4	2	6	3.66666666667	3.67	t0|contig-60415000010_1	T
t0|contig-610000002_44	1	5	1	7	2.5	2.5	t0|contig-610000002_44	T
t0|contig-61190000008_2	1	3	1	4	4.0	4.0	t0|contig-61190000008_2	T
t0|contig-61239000011_1	3	3	6	6	6.0	6.0	t0|contig-61239000011_1	T
t0|contig-61601000002_10	1	3	1	3	2.5	2.5	t0|contig-61601000002_10	T
t0|contig-61601000002_4	1	5	1	7	1.64743589744	1.65	t0|contig-61601000002_4	T
t0|contig-61612000004_1	1	2	1	3	3.0	3.0	t0|contig-61612000004_1	T
t0|contig-6180000001_22	1	12	1	35	10.8833333333	10.88	t0|contig-6180000001_22	T
t0|contig-61932000004_1	1	5	2	6	3.3	3.3	t0|contig-61932000004_1	T
t0|contig-62032000004_1	1	2	1	2	1.5	1.5	t0|contig-62032000004_1	T
t0|contig-6237000005_1	1	3	1	3	3.0	3.0	t0|contig-6237000005_1	T
t0|contig-62499000014_1	4	4	7	7	7.0	7.0	t0|contig-62499000014_1	T
t0|contig-6282000003_1	4	4	4	4	4.0	4.0	t0|contig-6282000003_1	T
t0|contig-6287000003_14	2	13	2	15	5.46753246753	5.47	t0|contig-6287000003_14	T
t0|contig-6306000007_1	15	16	21	25	23.0	23.0	t0|contig-6306000007_1	T
t0|contig-63161000010_1	2	6	3	14	8.5	8.5	t0|contig-63161000010_1	T
t0|contig-63754000004_2	1	2	1	2	1.5	1.5	t0|contig-63754000004_2	T
t0|contig-6382000010_9	1	3	2	5	3.0	3.0	t0|contig-6382000010_9	T
t0|contig-63949000005_2	2	2	2	2	2.0	2.0	t0|contig-63949000005_2	T
t0|contig-64200000002_3	3	3	3	3	3.0	3.0	t0|contig-64200000002_3	T
t0|contig-6436000010_4	1	4	1	4	2.28333333333	2.28	t0|contig-6436000010_4	T
t0|contig-64550000007_1	3	3	3	3	3.0	3.0	t0|contig-64550000007_1	T
t0|contig-65141000005_3	4	6	5	7	6.0	6.0	t0|contig-65141000005_3	T
t0|contig-65290000009_1	4	4	4	4	4.0	4.0	t0|contig-65290000009_1	T
t0|contig-6545000002_103	3	4	4	5	5.0	5.0	t0|contig-6545000002_103	T
t0|contig-6547000005_1	1	2	1	2	2.0	2.0	t0|contig-6547000005_1	T
t0|contig-6639000013_1	4	4	4	4	4.0	4.0	t0|contig-6639000013_1	T
t0|contig-6659000005_1	2	2	2	2	2.0	2.0	t0|contig-6659000005_1	T
t0|contig-67977000012_4	2	3	2	3	2.33333333333	2.33	t0|contig-67977000012_4	T
t0|contig-68131000001_3	1	4	1	4	2.25	2.25	t0|contig-68131000001_3	T
t0|contig-68406000013_4	2	3	2	4	2.66666666667	2.67	t0|contig-68406000013_4	T
t0|contig-68556000007_1	1	2	1	2	1.2	1.2	t0|contig-68556000007_1	T
t0|contig-6861000006_3	3	3	3	3	3.0	3.0	t0|contig-6861000006_3	T
t0|contig-69055000009_1	1	4	1	6	2.33333333333	2.33	t0|contig-69055000009_1	T
t0|contig-69523000009_2	3	3	4	4	4.0	4.0	t0|contig-69523000009_2	T
t0|contig-6953000004_3	2	21	3	129	29.8416666667	29.84	t0|contig-6953000004_3	T
t0|contig-7025000002_3	3	3	3	3	3.0	3.0	t0|contig-7025000002_3	T
t0|contig-7039000000_1	3	3	6	6	6.0	6.0	t0|contig-7039000000_1	T
t0|contig-70463000008_2	1	4	1	5	4.0	4.0	t0|contig-70463000008_2	T
t0|contig-70519000002_1	2	5	3	9	6.0	6.0	t0|contig-70519000002_1	T
t0|contig-7061000007_1	1	5	1	8	6.0	6.0	t0|contig-7061000007_1	T
t0|contig-7154000010_1	5	5	10	10	10.0	10.0	t0|contig-7154000010_1	T
t0|contig-7192000004_2	2	3	2	3	3.0	3.0	t0|contig-7192000004_2	T
t0|contig-7192000004_3	2	7	2	8	7.5	7.5	t0|contig-7192000004_3	T
t0|contig-727000001_5	3	3	3	3	3.0	3.0	t0|contig-727000001_5	T
t0|contig-73515000000_1	1	3	2	4	3.0	3.0	t0|contig-73515000000_1	T
t0|contig-73976000015_3	1	2	1	3	2.0	2.0	t0|contig-73976000015_3	T
t0|contig-74150000011_1	1	3	1	5	3.0	3.0	t0|contig-74150000011_1	T
t0|contig-74707000008_1	1	8	1	21	7.77777777778	7.78	t0|contig-74707000008_1	T
t0|contig-75121000012_1	4	13	5	23	15.0	15.0	t0|contig-75121000012_1	T
t0|contig-75368000008_1	1	2	1	2	1.33333333333	1.33	t0|contig-75368000008_1	T
t0|contig-75540000013_1	9	9	17	17	17.0	17.0	t0|contig-75540000013_1	T
t0|contig-7663000006_13	2	5	2	8	3.86666666667	3.87	t0|contig-7663000006_13	T
t0|contig-76895000004_1	2	2	2	2	2.0	2.0	t0|contig-76895000004_1	T
t0|contig-77088000005_2	1	4	1	4	2.5	2.5	t0|contig-77088000005_2	T
t0|contig-77574000009_2	1	5	1	8	1.875	1.88	t0|contig-77574000009_2	T
t0|contig-78625000005_2	1	4	1	4	4.0	4.0	t0|contig-78625000005_2	T
t0|contig-78752000009_2	2	2	3	3	3.0	3.0	t0|contig-78752000009_2	T
t0|contig-79058000003_3	1	7	1	21	15.5	15.5	t0|contig-79058000003_3	T
t0|contig-79620000006_2	1	14	1	24	3.01746031746	3.02	t0|contig-79620000006_2	T
t0|contig-79752000004_5	1	2	1	3	1.5	1.5	t0|contig-79752000004_5	T
t0|contig-8099000005_8	1	7	1	9	4.16666666667	4.17	t0|contig-8099000005_8	T
t0|contig-8295000003_8	1	2	1	6	6.0	6.0	t0|contig-8295000003_8	T
t0|contig-83821000001_1	2	2	3	3	3.0	3.0	t0|contig-83821000001_1	T
t0|contig-84267000006_3	1	4	1	12	6.5	6.5	t0|contig-84267000006_3	T
t0|contig-846000012_2	1	2	1	3	3.0	3.0	t0|contig-846000012_2	T
t0|contig-85044000013_3	1	20	2	198	35.2777777778	35.28	t0|contig-85044000013_3	T
t0|contig-86063000007_3	1	3	1	4	2.0	2.0	t0|contig-86063000007_3	T
t0|contig-86634000000_2	2	4	3	5	3.5	3.5	t0|contig-86634000000_2	T
t0|contig-8829000010_1	1	3	1	3	2.0	2.0	t0|contig-8829000010_1	T
t0|contig-88942000010_1	2	2	2	2	2.0	2.0	t0|contig-88942000010_1	T
t0|contig-90329000009_1	1	2	1	2	2.0	2.0	t0|contig-90329000009_1	T
t0|contig-90764000002_1	1	2	1	2	2.0	2.0	t0|contig-90764000002_1	T
t0|contig-90883000006_1	1	7	1	7	4.0	4.0	t0|contig-90883000006_1	T
t0|contig-9153000004_3	1	4	4	7	4.66666666667	4.67	t0|contig-9153000004_3	T
t0|contig-9184000014_6	1	2	1	2	2.0	2.0	t0|contig-9184000014_6	T
t0|contig-9225000006_1	1	2	1	4	2.5	2.5	t0|contig-9225000006_1	T
t0|contig-92457000014_1	1	2	1	2	2.0	2.0	t0|contig-92457000014_1	T
t0|contig-9258000009_3	1	3	1	4	4.0	4.0	t0|contig-9258000009_3	T
t0|contig-926000004_10	1	3	2	5	4.0	4.0	t0|contig-926000004_10	T
t0|contig-92972000007_3	1	4	1	6	1.95238095238	1.95	t0|contig-92972000007_3	T
t0|contig-93908000014_2	3	11	4	18	8.3767032967	8.38	t0|contig-93908000014_2	T
t0|contig-93940000010_5	1	5	1	8	2.45454545455	2.45	t0|contig-93940000010_5	T
t0|contig-9403000009_1	1	4	1	26	25.0	25.0	t0|contig-9403000009_1	T
t0|contig-94150000009_20	4	4	5	5	5.0	5.0	t0|contig-94150000009_20	T
t0|contig-94333000002_1	7	11	10	16	14.6666666667	14.67	t0|contig-94333000002_1	T
t0|contig-945000004_3	1	4	1	5	2.34285714286	2.34	t0|contig-945000004_3	T
t0|contig-9509000011_2	1	2	2	3	3.0	3.0	t0|contig-9509000011_2	T
t0|contig-95330000000_5	2	6	2	6	6.0	6.0	t0|contig-95330000000_5	T
t0|contig-9605000014_1	3	8	3	12	7.5	7.5	t0|contig-9605000014_1	T
t0|contig-96272000000_1	2	2	2	2	2.0	2.0	t0|contig-96272000000_1	T
t0|contig-96484000008_2	1	4	1	5	5.0	5.0	t0|contig-96484000008_2	T
t0|contig-9667000002_3	4	4	4	4	4.0	4.0	t0|contig-9667000002_3	T
t0|contig-9727000013_5	1	4	2	5	5.0	5.0	t0|contig-9727000013_5	T
t0|contig-97506000001_2	2	2	2	2	2.0	2.0	t0|contig-97506000001_2	T
t0|contig-97554000008_1	6	6	12	12	12.0	12.0	t0|contig-97554000008_1	T
t0|contig-97887000011_1	6	6	7	7	7.0	7.0	t0|contig-97887000011_1	T
t0|contig-9917000010_1	2	16	3	38	19.3333333333	19.33	t0|contig-9917000010_1	T
t0|contig-994000003_3	1	2	1	2	2.0	2.0	t0|contig-994000003_3	T
{2504819994,protein|contig-4425000015_4,t0|contig-36934000007_7}	1	2	1	2	2.0	2.0	{2504819994,protein|contig-4425000015_4,t0|contig-36934000007_7}	T
{2504820003,merged|32448_4,t0|contig-81773000003_1}	3	4	4	5	5.0	5.0	{2504820003,merged|32448_4,t0|contig-81773000003_1}	T
{2504820187,merged|43578_3,merged|8742_73}	2	5	2	11	11.0	11.0	{2504820187,merged|43578_3,merged|8742_73}	T
{2504820412,merged|50102_2}	1	2	1	2	2.0	2.0	{2504820412,merged|50102_2}	T
{2504820564,merged|22850_121,t0|contig-27158000014_1}	1	2	1	2	2.0	2.0	{2504820564,merged|22850_121,t0|contig-27158000014_1}	T
{2504820606,aminoacids|contig-10617000000_1,merged|3308_3}	1	2	4	5	4.5	4.5	{2504820606,aminoacids|contig-10617000000_1,merged|3308_3}	T
{2504820750,merged|26830_3}	1	3	1	3	3.0	3.0	{2504820750,merged|26830_3}	T
{2504820918,merged|21297_19}	1	2	1	3	1.33333333333	1.33	{2504820918,merged|21297_19}	T
